Open,High,Low,Close,Close,Volume
302.5133538612488,305.7375803475837,299.9592235313256,301.4548034667969,301.4548034667969,1862400
299.0852341737011,301.54224386414467,297.2983207294842,300.1340637207031,300.1340637207031,1351200
299.1532400748706,303.4554301336488,298.88131909149143,302.71734619140625,302.71734619140625,1334200
301.8821585445136,302.51340048325784,297.65764766651216,298.53167724609375,298.53167724609375,1256100
296.7350094600226,301.44509509086544,296.45339716702733,298.7647399902344,298.7647399902344,1212500
299.44453726005065,300.28943344082126,295.9775229125373,296.82244873046875,296.82244873046875,1653700
294.1032269186472,296.04552800486505,292.6173677731771,294.2003479003906,294.2003479003906,1997100
295.4434153865992,298.42485462626,294.2974648742558,297.6673583984375,297.6673583984375,1072400
300.66818998330615,301.95980706180035,298.9880890089651,299.9883728027344,299.9883728027344,1139700
301.0567043008843,307.5537045808025,300.32834130660797,306.2426452636719,306.2426452636719,1486100
307.27198928519255,308.6801692597095,304.5916342589827,305.07720947265625,305.07720947265625,2077500
307.53423339361,310.5156428221407,305.09663622194694,309.5639343261719,309.5639343261719,1451500
309.56394881619104,312.94353365339055,309.544506838034,311.65191650390625,311.65191650390625,1236400
311.14690384929423,315.01206363459863,310.3408323868916,314.1186218261719,314.1186218261719,1525000
314.4682498833154,314.57509185264587,312.2346155253244,313.9244079589844,313.9244079589844,1470400
315.49765378673123,316.8184338596087,314.37111566600544,314.42938232421875,314.42938232421875,1986300
316.64360438048027,319.23658922070337,315.7210292002754,318.28485107421875,318.28485107421875,1732700
318.2848625478466,319.3919883685955,315.1189319998796,316.7504577636719,316.7504577636719,1736600
314.895566795527,318.2848727414464,314.3711371985259,316.88641357421875,316.88641357421875,1247900
314.55566319136443,319.5473913390016,313.90500890731886,318.73162841796875,318.73162841796875,1533000
320.0232214218063,320.9069719286879,315.16746894695893,316.0803527832031,316.0803527832031,1416800
318.04207011485374,318.7607416434421,315.12861859329206,316.46881103515625,316.46881103515625,1551300
312.17637925338335,313.1863545613642,304.07695698632375,305.8056335449219,305.8056335449219,3205000
305.16459603678595,307.5730300229278,303.8923914038719,304.85382080078125,304.85382080078125,2496200
306.52424675765036,307.8449972536113,304.2614494242284,307.45654296875,307.45654296875,1904000
307.10694066623506,307.5536616085676,302.47453370210377,303.513671875,303.513671875,3335400
302.99892993323385,307.61189441138407,302.0277795167812,306.7669982910156,306.7669982910156,1350700
302.1249223341918,308.6122004723087,302.02780135809144,308.1751708984375,308.1751708984375,1898800
309.55424742955864,313.9924126938601,307.3206129500304,307.6604919433594,307.6604919433594,1693100
305.2617300748049,307.3885520857174,302.6784957709233,302.99896240234375,302.99896240234375,1911600
304.9801309846902,309.4668418420647,303.9021384488533,306.9709777832031,306.9709777832031,1994400
306.4562326768672,309.4862173294877,305.7958574858416,307.844970703125,307.844970703125,2054600
303.6981908537025,305.41711659936885,299.82330977486663,301.6490478515625,301.6490478515625,2343600
303.20289308277773,305.8929989690643,301.6879006548824,305.310302734375,305.310302734375,2435400
293.0446641874072,297.84215004168016,285.9941020539693,292.0929260253906,292.0929260253906,4326800
295.56964491552543,300.37682185309507,294.13233158243054,298.25,298.25,3171700
298.6967860641267,299.56109465470894,296.30773433807536,299.36688232421875,299.36688232421875,2063300
298.2014581018239,302.56191418662564,296.7350114222253,297.3954162597656,297.3954162597656,2454800
301.77526271525704,302.02777130055637,298.01691544777094,300.4642333984375,300.4642333984375,2153800
299.90092621744225,301.4547726479058,296.56016676494994,300.7264099121094,300.7264099121094,2095400
299.38626973443587,306.01921449343337,297.87127735182406,303.1834716796875,303.1834716796875,2441500
300.8818450963816,304.05749645723415,299.46394407440414,303.0086669921875,303.0086669921875,1407600
304.3197286729523,306.33001746764484,302.57166950018865,303.30975341796875,303.30975341796875,1904600
304.5676861514834,306.9373622185675,302.2565184001238,304.7822265625,304.7822265625,1298000
304.05086506804736,304.05086506804736,296.65899653398714,296.8052673339844,296.8052673339844,2295500
294.7964393189491,298.4046115588252,292.6510645428779,294.3381042480469,294.3381042480469,1672500
296.47371323751247,300.1891403950714,294.45511665716504,297.7609558105469,297.7609558105469,1491600
295.2644976362169,302.13949305343306,294.9134477174177,300.5987243652344,300.5987243652344,1576200
299.1066766830601,301.6908931164628,295.7813152498594,296.2298889160156,296.2298889160156,1373800
297.36115834114537,299.37978487998777,294.0943045736628,295.4205627441406,295.4205627441406,1384700
294.8744553835554,295.4010600631473,288.58454267089866,289.62799072265625,289.62799072265625,2385700
287.6776184286686,291.08098140820863,287.38507682243494,287.6191101074219,287.6191101074219,1314900
288.9160645025292,290.60313367676474,286.7511674840642,288.74053955078125,288.74053955078125,1849200
286.24409919791697,288.1652017332083,283.8939158088492,285.4151916503906,285.4151916503906,2174900
286.5171315229533,288.5552505815346,283.162515818472,284.79107666015625,284.79107666015625,2692500
284.68383102898315,285.7662945581104,281.2999606971597,282.84075927734375,282.84075927734375,1480300
284.4985302310524,286.5269179212029,282.4701723009843,285.4347229003906,285.4347229003906,1843500
285.8052541025829,289.9010150247247,285.8052541025829,289.7157287597656,289.7157287597656,1953400
290.76895103018774,294.6793961021232,290.76895103018774,293.1776428222656,293.1776428222656,1973000
296.1324284589653,301.2130994294953,293.8212307255738,300.4719543457031,300.4719543457031,2152800
301.95420573302323,308.86821591122487,301.33983867773946,305.7086181640625,305.7086181640625,2145600
304.56769641422665,306.3815137829664,303.31946936990937,305.3185729980469,305.3185729980469,1426200
305.2308121903002,310.46751497329404,304.94800214650263,307.366455078125,307.366455078125,1860400
309.0048123998616,311.53052119160196,307.5518059305037,309.9312438964844,309.9312438964844,1815000
309.4046063131603,309.5118914140511,305.66968607823924,306.4205627441406,306.4205627441406,1574900
307.7077766500993,312.32035107560273,306.94713874787567,311.7547607421875,311.7547607421875,1433500
308.1661352972609,309.09253691997867,306.50832011543315,307.7955627441406,307.7955627441406,1448600
311.8815288011494,314.19269659388345,310.9160820542516,312.5348815917969,312.5348815917969,1823700
311.68647914085705,317.63507263997593,310.8283174872032,317.4205322265625,317.4205322265625,2347100
318.9808331152333,321.4870485297696,317.986132186463,319.19537353515625,319.19537353515625,2142100
319.52698534695674,320.7654513068754,318.1227259504719,319.6927490234375,319.6927490234375,1561500
318.35669889514025,323.8079420108274,318.1226656267996,322.6864929199219,322.6864929199219,1413900
323.0765418810501,324.18825936937395,320.5996105566793,322.0623779296875,322.0623779296875,1602800
325.94357862496514,327.2015669383736,324.54908082766445,324.86114501953125,324.86114501953125,1425700
324.88064270729456,326.58720472186394,323.84695609641886,325.7485656738281,325.7485656738281,708500
325.5340706521795,326.1289152096523,323.94452504963107,324.1785583496094,324.1785583496094,1586900
323.36916543205786,324.91969552662977,321.7991127229097,324.3053283691406,324.3053283691406,1377800
326.68471745331016,327.4648481581224,324.5198205233657,325.06591796875,325.06591796875,1307300
325.9045972537629,326.68472798372204,323.9152252042636,324.87091064453125,324.87091064453125,4298100
325.5144932708492,330.09784302485656,324.8903946558807,329.66876220703125,329.66876220703125,1688000
326.8700424864366,330.40018344868867,325.87537125577273,328.0792541503906,328.0792541503906,2349500
326.3239140223618,328.9568775338066,325.03667154472413,327.4941101074219,327.4941101074219,1516500
329.38597076164353,331.03402450489546,326.665244673385,327.0845642089844,327.0845642089844,1502100
328.2060397279862,328.2060397279862,325.9241258445534,326.78228759765625,326.78228759765625,1870200
326.7823011963407,329.32750263990283,326.2556965059166,328.85943603515625,328.85943603515625,1274500
326.88952132684716,333.8913243894729,326.8797897803527,333.81329345703125,333.81329345703125,1814100
333.4427561112576,334.72999879163837,332.7308948980818,334.70074462890625,334.70074462890625,1935300
334.8762579910987,336.63159697439846,331.4338794152842,335.1103210449219,335.1103210449219,2461000
334.2326014192042,336.8168477253642,332.2822448168675,334.2228698730469,334.2228698730469,2551300
330.0393752483337,338.34788438115044,327.90373220277155,335.6076354980469,335.6076354980469,3880200
334.15460763677413,335.4418501651929,332.18475813849506,333.3647155761719,333.3647155761719,3208000
324.4711077620451,336.24148799767045,323.77870969635745,333.0331726074219,333.0331726074219,3252800
336.9826066051507,338.02605451506304,330.7902185282915,331.0730285644531,331.0730285644531,3406200
331.72645755900754,340.8248591597362,331.72645755900754,340.0934753417969,340.0934753417969,3304200
341.3124219840894,346.01278876640407,339.27430280687986,345.6519775390625,345.6519775390625,2313900
345.349685674508,346.12005516721774,342.7849617742637,344.65728759765625,344.65728759765625,1535700
345.70071176630205,346.55887344287777,342.90195477116094,345.03759765625,345.03759765625,1309700
345.34963741587563,345.7006872986757,342.53135800750306,342.8629150390625,342.8629150390625,1300800
343.0579907879331,344.15018574873903,340.7565544690229,342.1998291015625,342.1998291015625,1233500
339.54736476295807,341.6049768735529,336.7193533942352,338.30889892578125,338.30889892578125,2319500
334.02784559459906,335.237057249119,329.1519537488483,329.53228759765625,329.53228759765625,3060900
329.5322845776696,331.36559489640166,328.17677237213405,328.7228698730469,328.7228698730469,2750600
329.61024658841717,331.31680851601993,327.2113164401518,328.2644958496094,328.2644958496094,1510800
326.6847070218404,332.0189331298837,326.6847070218404,331.90191650390625,331.90191650390625,1909500
330.8487695314936,334.2521624304055,329.6395578223568,334.2424011230469,334.2424011230469,1625900
336.02694752592987,337.0509026640366,334.2716383750069,336.7583312988281,336.7583312988281,1569100
334.9737459987173,339.7813678745621,334.5349038597525,339.3327941894531,339.3327941894531,1785800
341.31242462779693,348.7822944065751,340.0544362156316,347.48529052734375,347.48529052734375,2405900
343.6236341049875,347.6316331081761,342.3948997045802,345.75927734375,345.75927734375,2097500
344.33028773416896,349.7329181840058,344.33028773416896,346.13116455078125,346.13116455078125,1917100
348.4507823936559,352.13085201072874,347.6188778178596,351.9057312011719,351.9057312011719,2064100
353.84366139605714,357.06372245182075,352.4636352293013,356.16326904296875,356.16326904296875,2506200
356.26111764929294,360.8122495795784,355.77174798219227,359.4028625488281,359.4028625488281,2302500
359.5496423142405,362.133528312716,357.8662394512212,361.9964904785156,361.9964904785156,1693100
363.1122737498775,364.3259009019841,360.0096570825937,361.0569152832031,361.0569152832031,2250100
364.4629658209667,367.74174863421115,362.25100532050095,364.0323181152344,364.0323181152344,2227400
364.0127204815856,366.18552284404194,361.94756510124887,363.1807861328125,363.1807861328125,1404800
362.6424740573259,367.44808759628177,362.211826376569,365.4123229980469,365.4123229980469,1683100
366.0485225398582,367.27194674620796,363.09274041006887,363.4059143066406,363.4059143066406,1849500
363.1122960979971,364.79572896198863,355.71302905757597,356.1436767578125,356.1436767578125,2320100
356.26110823459544,363.31781028445283,355.72281356251153,363.0242004394531,363.0242004394531,1500000
364.277022515636,366.8413149846279,361.6246470842081,365.0208740234375,365.0208740234375,1590500
364.5803890649272,366.048498014182,361.2233204361321,362.46630859375,362.46630859375,1787300
362.6424679472857,363.80717008215197,354.6951097579057,356.94622802734375,356.94622802734375,4012000
357.2398225560738,362.05523275853227,356.3785272459795,358.854736328125,358.854736328125,2531800
359.8628951004648,361.6148469881439,359.11907346788666,360.6459045410156,360.6459045410156,1679800
361.3994737243145,364.5608123040917,360.127124626882,363.7680358886719,363.7680358886719,1482600
361.63439526491044,362.52505166355076,358.39477038448786,359.6181945800781,359.6181945800781,1325000
353.7261759753848,357.98369792794466,352.34614997041695,355.0964050292969,355.0964050292969,1696900
358.4534979866216,363.29826982475794,358.4534979866216,363.0927429199219,363.0927429199219,2114600
364.6684755066378,366.5965931398566,362.27058212116475,363.6114501953125,363.6114501953125,2358800
364.38462536635745,365.49060554198604,360.5186230958558,361.6246032714844,361.6246032714844,2410200
362.016116008107,362.1335599512526,353.7555534943132,355.23345947265625,355.23345947265625,1631000
352.67892781770377,354.6755644211169,351.3380597099289,353.23681640625,353.23681640625,1758000
361.85951844645695,364.2770058675723,360.56757531892663,363.41571044921875,363.41571044921875,1614600
366.0387243143581,369.9341177265713,364.90338307056595,369.2979431152344,369.2979431152344,1614500
368.8476853411926,372.2145509873213,368.8476853411926,369.45452880859375,369.45452880859375,1455000
368.9847403227962,371.6762735744877,366.9293816841172,369.8753967285156,369.8753967285156,1083200
370.1983552655472,371.4217794301767,367.2327762852357,369.9928283691406,369.9928283691406,1264200
372.31246132579,372.31246132579,366.19534008335535,366.81195068359375,366.81195068359375,3329500
367.8102330005449,373.8784288721496,367.8102330005449,372.889892578125,372.889892578125,2109900
374.18180348271795,378.7525289616151,373.4966740543495,375.5520324707031,375.5520324707031,1642900
373.42823875509265,375.99253120214036,366.00937738223456,368.8673095703125,368.8673095703125,1539400
371.92096633738646,374.9159064662871,369.7677277426678,372.7333068847656,372.7333068847656,1451200
376.4720606501816,379.27127054185615,375.54227624908106,378.68402099609375,378.68402099609375,1564300
378.46870033472646,379.2712737250459,369.6992046156653,370.1298522949219,370.1298522949219,1641100
366.4204058134351,367.5753109618871,359.26582427334034,365.2850646972656,365.2850646972656,2220000
367.02727492424543,374.2895344129992,366.88046998802696,372.3907775878906,372.3907775878906,1793700
371.4315367403936,373.07581147366903,369.6795851603705,370.6681213378906,370.6681213378906,1635800
372.8801027597693,373.37923948330695,368.55406198700996,370.1689758300781,370.1689758300781,1706700
360.94929937458653,367.1643003262978,359.07010664844705,366.6357727050781,366.6357727050781,3865400
370.70731453093236,370.88348044009314,364.2671930765766,364.7467956542969,364.7467956542969,2164400
365.5493381634517,370.28643287626903,363.14164780546577,370.041748046875,370.041748046875,2062800
369.9928276485162,373.16393351905816,367.22300848744163,372.3515930175781,372.3515930175781,2877600
356.2513166949262,361.184171247124,335.0028943514241,337.6944274902344,337.6944274902344,9574800
342.88173638935996,343.0187742325829,328.6508880344751,330.32452392578125,330.32452392578125,5899300
328.8662198950698,328.8662198950698,322.68058000929756,326.7227783203125,326.7227783203125,5320000
328.0147349368344,330.65731338014353,327.2317255001548,329.2381591796875,329.2381591796875,3006500
330.6964358962245,335.08116879693034,330.6964358962245,333.6913757324219,333.6913757324219,3295200
334.16118472463637,339.60297283949456,333.59349920451456,339.2408142089844,339.2408142089844,3614900
337.52801391908804,337.6650517553523,330.88239571033233,331.9590148925781,331.9590148925781,2320200
329.51213632529704,331.67514157251,325.92015035481245,329.30657958984375,329.30657958984375,2453300
329.0912837791324,330.0210980365021,324.8337918342088,325.2154846191406,325.2154846191406,1975700
327.0163621101247,330.8040783291517,323.1503598912706,323.4439697265625,323.4439697265625,2273000
324.481448524928,326.72276995142545,323.30694938271216,325.9201965332031,325.9201965332031,3694700
326.92829647526304,327.87767481799364,324.6282530811472,324.7456970214844,324.7456970214844,2431900
326.5564070334065,327.75047034075607,322.8078481336474,327.33941650390625,327.33941650390625,2416600
322.6134236656,323.7629658774456,317.98572017690435,318.732421875,318.732421875,2156700
320.3535359010714,321.28695034997753,317.61230185841475,319.5085754394531,319.5085754394531,2204200
315.36231124559083,316.8655793061789,307.7182373844954,309.8896179199219,309.8896179199219,4207400
310.52827386264005,315.98132772261715,306.725891486393,307.7968444824219,307.7968444824219,2997900
309.63421652126067,310.1254810419955,306.39185269376674,308.4551696777344,308.4551696777344,2900300
311.3339570940416,311.48133044605356,307.1483739904701,309.044677734375,309.044677734375,2760000
307.168038641692,312.2182219877126,306.5588754739235,310.4791564941406,310.4791564941406,3025100
312.30663970488104,312.9845870835843,309.1036156962469,311.3437805175781,311.3437805175781,3381500
312.9747867807437,313.4856910512173,309.98789031362577,311.8743591308594,311.8743591308594,2433300
312.91587471697903,314.2226252107807,310.96062144260924,311.294677734375,311.294677734375,2000300
310.32193836864053,310.32193836864053,305.26192029913057,308.0621337890625,308.0621337890625,4133800
303.78815386213455,304.81979735217334,300.01524597664684,303.6014709472656,303.6014709472656,3639000
304.0043188614157,304.08290799276847,301.9016922887398,302.6287841796875,302.6287841796875,3371800
301.6953210612985,303.2280637436304,297.2149916845741,297.86346435546875,297.86346435546875,4719100
296.72375451295756,297.71611838630525,294.44428006348824,295.6528015136719,295.6528015136719,5225000
294.88642695126754,298.1877099246835,292.8918943253942,293.4421081542969,293.4421081542969,2617200
295.50541827440213,298.0304949020883,293.0589007856201,295.0927429199219,295.0927429199219,2684200
297.2346577380423,299.6320308601159,296.3995320883438,298.40386962890625,298.40386962890625,2767100
299.8383943535645,301.43008656913383,297.97156522724873,300.71282958984375,300.71282958984375,2361300
302.5206930959313,306.69644162189576,302.22594637021444,305.23248291015625,305.23248291015625,2483600
304.7018906435704,307.9245845849356,304.7018906435704,306.5392150878906,306.5392150878906,2296400
301.63640505082316,302.8252567532726,297.6276998967064,301.2532043457031,301.2532043457031,3238100
302.618924963894,303.85692107011954,300.71281634946,300.97808837890625,300.97808837890625,1786900
302.76627688451646,303.40491467758534,301.51847596623105,302.0392150878906,302.0392150878906,1695000
303.5032244917039,306.8340124399215,300.8700537737196,301.5873107910156,301.5873107910156,1813600
299.6713608266533,303.1298522949219,296.1735598006751,303.1298522949219,303.1298522949219,4230800
304.24995939520056,305.1637042459983,301.3907961659617,302.61895751953125,302.61895751953125,2583100
304.32852767319685,304.58399481224285,294.7685395421744,298.2859802246094,298.2859802246094,4232000
298.20738992507887,301.7051908078494,296.340560815393,300.359130859375,300.359130859375,2418000
301.43007381183384,301.7837698516994,297.6669710316364,298.3351135253906,298.3351135253906,1866500
298.64951586758593,302.80562446310864,298.3842438236018,301.7444763183594,301.7444763183594,2432400
304.72155159347585,305.55667723715345,299.2390231056161,300.5850830078125,300.5850830078125,2526100
301.5283602878156,302.08837906882843,295.08294201144673,295.7314147949219,295.7314147949219,2048200
294.1397133784678,295.0731279585523,290.6517472865014,292.52838134765625,292.52838134765625,3530200
289.01090855400065,290.9268521587584,285.9257829876742,288.6375427246094,288.6375427246094,4480000
284.9039063565684,285.4246454742365,279.3231494003511,279.82421875,279.82421875,5007800
279.824220426308,280.4039388671043,273.8209832033486,277.35809326171875,277.35809326171875,6882000
281.3472072092664,282.4967494381429,275.805728822206,276.83740234375,276.83740234375,3596600
276.8373922661193,283.83299424252925,275.44218783436247,283.0273132324219,283.0273132324219,3498600
283.2237875270301,287.2030175391829,283.02726975519937,285.935546875,285.935546875,3002200
286.1124612915254,288.73579697149785,285.52293788537685,286.64300537109375,286.64300537109375,2363200
286.34825520916854,286.71178614299725,283.1157263916771,283.3613586425781,283.3613586425781,2626900
282.35922467685583,285.44435053677296,281.98585881193384,285.3559265136719,285.3559265136719,2509900
285.05130653002226,289.168105407688,283.74455616302816,289.0796813964844,289.0796813964844,2457600
286.5349213774896,289.01088352752544,280.4530648017661,280.7380065917969,280.7380065917969,3749600
282.64410898667984,284.49123817838114,277.16158079510126,277.3875732421875,277.3875732421875,3119200
276.4934752609315,281.9366940364798,275.80569300255974,281.70086669921875,281.70086669921875,2966200
281.229286199364,283.55787512966475,278.98912128085135,280.54150390625,280.54150390625,3559600
280.3253449856072,284.84498435660083,279.4214351020517,280.3646545410156,280.3646545410156,5314900
309.1330870449484,312.1789327741086,292.7936258771835,300.8110656738281,300.8110656738281,11374600
301.6658741058317,304.9278775435418,297.29360811373664,303.5818176269531,303.5818176269531,8481800
300.02505816930915,306.9125964473768,299.35694560743866,301.8427429199219,301.8427429199219,4399600
302.5993129426385,304.58401086420565,300.09384583036905,301.803466796875,301.803466796875,4498700
294.6801054090819,300.3984012949031,294.1986458186135,299.2979736328125,299.2979736328125,3162100
299.67134997428263,300.12330492615115,296.1931888609147,297.8929748535156,297.8929748535156,3162000
298.2368644283244,300.2117273512619,296.37987020480944,298.109130859375,298.109130859375,14905500
298.4235366182797,299.0425046861423,294.36568715066437,297.2641296386719,297.2641296386719,2411100
295.67246128851326,298.68883268324987,295.67246128851326,298.52178955078125,298.52178955078125,2177200
299.4257046690946,301.52833106486355,298.66916815389806,300.4082336425781,300.4082336425781,1751200
299.5829392045527,300.35914555738424,292.4792433082198,293.91375732421875,293.91375732421875,3158900
295.21063962114215,296.67462814454797,290.43556332151223,294.2379455566406,294.2379455566406,2557700
293.86460379853935,293.9235531415495,289.3351593656218,292.85260009765625,292.85260009765625,2479200
291.71286534731547,292.793653285856,285.45416017357593,290.27838134765625,290.27838134765625,2283500
291.55141576880123,298.2026941294208,290.110640747745,294.0678405761719,294.0678405761719,2988000
295.6468035575991,307.91319311586193,295.09417666677473,306.54150390625,306.54150390625,3951600
308.5546482545372,315.166444732356,308.5546482545372,313.6861877441406,313.6861877441406,3866200
314.18948831088267,320.87037075153336,313.84408898654465,320.72235107421875,320.72235107421875,3640500
321.65985244205586,324.2453631376596,319.3605030779252,321.314453125,321.314453125,4383900
325.0742799124843,331.82424761056484,323.52493716422566,323.7815246582031,323.7815246582031,4563600
326.73216376173565,331.3703140383834,323.39664676907023,324.857177734375,324.857177734375,5376200
326.3670570459754,328.43942282141455,325.3802190687096,327.14666748046875,327.14666748046875,3419300
327.0677055390591,327.8275900602906,323.6532545496938,325.982177734375,325.982177734375,1994000
325.04468042953215,328.16309188523644,323.82101104009377,324.3538818359375,324.3538818359375,3286500
321.3045883387393,331.27165839558785,319.08420278668467,325.77496337890625,325.77496337890625,2764500
321.6302331130303,325.4690170209467,320.9295564955404,324.13677978515625,324.13677978515625,2438200
324.33419887700467,324.6499942825264,319.6072361595441,321.9065856933594,321.9065856933594,1629200
323.1795812095278,326.10064350156733,322.6467103495225,324.8670959472656,324.8670959472656,1985400
327.2749656064636,329.53480292112823,324.7091808081282,326.26837158203125,326.26837158203125,2606300
329.4854579364156,334.4591296122918,322.12365529824666,323.76177978515625,323.76177978515625,2538100
320.71244563739964,322.38020412967103,316.1335333538138,318.89666748046875,318.89666748046875,2682700
307.5085649760582,313.6861802973119,306.14675387658974,309.61053466796875,309.61053466796875,3186500
312.82759329992246,318.4130990528765,311.56444207735376,314.4854736328125,314.4854736328125,2284200
315.73881815379286,321.45258827331713,313.7453861953289,313.8341979980469,313.8341979980469,2327700
311.14999870647586,315.3046082277625,310.3309364455017,311.7223815917969,311.7223815917969,2213700
312.0381289214519,313.14338245490063,309.0973413931758,311.6729736328125,311.6729736328125,1851300
311.3177716717342,313.29144758682656,308.6236932059075,309.82763671875,309.82763671875,2276500
311.94933368302094,315.9657714158025,310.9822517545303,315.126953125,315.126953125,2269600
315.7881370269181,317.83089876612786,313.83418708733876,315.620361328125,315.620361328125,1404600
318.03812237123213,320.92955023736255,317.70260109369275,320.8506164550781,320.8506164550781,2271600
320.633541907204,323.3966762928419,319.01511311282604,322.6170959472656,322.6170959472656,2292800
323.24862175597326,326.08084172480903,322.69599493843964,325.1038818359375,325.1038818359375,1678200
325.5874258712809,326.21901659213256,323.7321657736581,326.0216369628906,326.0216369628906,1790100
326.48545465975354,329.2683448289672,326.1894153293706,329.2091369628906,329.2091369628906,1233900
329.4953338428488,329.67295744401656,325.3111205035059,326.2190246582031,326.2190246582031,1679200
327.29465881892423,329.367024414952,325.3308610512672,328.8834533691406,328.8834533691406,1518700
328.6959473246198,332.7715925814291,327.40319211303796,332.3472595214844,332.3472595214844,1692200
330.76833301690465,336.5018590306344,330.59070941578176,335.89990234375,335.89990234375,2154100
336.07753930987144,339.0775351948331,330.69926028450624,332.94927978515625,332.94927978515625,1528000
335.7716291692116,339.34397790714735,334.50847773509224,335.7321472167969,335.7321472167969,1612600
336.5117107353152,338.9294755420908,334.18278783805835,337.44921875,337.44921875,2004000
336.8669824711851,340.99198792065613,335.19925407046264,337.3801574707031,337.3801574707031,2049300
335.524898100261,340.37027597791143,334.5183342476856,339.4623718261719,339.4623718261719,1478300
339.689362781865,339.9163463537131,335.03148641993255,336.4426574707031,336.4426574707031,1195100
336.2157006894744,337.93278908067686,332.32755676786314,335.36700439453125,335.36700439453125,1613400
336.1466041607126,337.74527676615986,334.6268653375515,337.3110656738281,337.3110656738281,1569400
339.28475161045515,343.41960501109673,337.7156828911233,343.1235656738281,343.1235656738281,1655700
341.80116641461615,346.103795392227,337.7353990158566,345.6991882324219,345.6991882324219,2121700
345.86695975389364,347.7814276986875,340.65645682061535,345.28472900390625,345.28472900390625,2182100
346.47877256055585,346.8044157976179,344.1991795534185,344.978759765625,344.978759765625,1812000
346.2222484165461,350.30777228788656,345.028182841028,349.4590759277344,349.4590759277344,2536400
