strategy,total_strategy_return,total_buy_hold_return,annualized_strategy_return,annualized_buy_hold_return,strategy_volatility,buy_hold_volatility,sharpe_strategy,sharpe_buy_hold,max_drawdown_strategy,max_drawdown_buy_hold,win_rate,total_trades,days_traded
directional,-0.0704706533508277,-0.19619259222694918,-0.1651831578719155,-0.4169985195264161,0.06521773969481674,0.36046246135259213,-2.532794890544844,-1.1568431230305625,-0.08986846297595763,-0.34259975384538044,0.5263157894736842,192,102
threshold_1pct,-0.0704706533508277,-0.19619259222694918,-0.1651831578719155,-0.4169985195264161,0.06521773969481674,0.36046246135259213,-2.532794890544844,-1.1568431230305625,-0.08986846297595763,-0.34259975384538044,0.5263157894736842,192,102
threshold_2pct,-0.0704706533508277,-0.19619259222694918,-0.1651831578719155,-0.4169985195264161,0.06521773969481674,0.36046246135259213,-2.532794890544844,-1.1568431230305625,-0.08986846297595763,-0.34259975384538044,0.5263157894736842,192,102
quantile,0.0008103374755861203,-0.19619259222694918,0.002003203255941166,-0.4169985195264161,0.03714773860836094,0.36046246135259213,0.05392530826870576,-1.1568431230305625,-0.031639679107270766,-0.34259975384538044,0.3333333333333333,12,102
