strategy,total_strategy_return,total_buy_hold_return,annualized_strategy_return,annualized_buy_hold_return,strategy_volatility,buy_hold_volatility,sharpe_strategy,sharpe_buy_hold,max_drawdown_strategy,max_drawdown_buy_hold,win_rate,total_trades,days_traded
directional,0.8013607899169921,1.0039545275169206,0.3893735261555875,0.47462758373303715,0.2175245894009797,0.25362642425147724,1.7900207384730447,1.8713648829525407,-0.14651615720927222,-0.16862173630927466,0.0,2,451
threshold_1pct,0.8013607899169921,1.0039545275169206,0.3893735261555875,0.47462758373303715,0.2175245894009797,0.25362642425147724,1.7900207384730447,1.8713648829525407,-0.14651615720927222,-0.16862173630927466,0.0,2,451
threshold_2pct,0.8013607899169921,1.0039545275169206,0.3893735261555875,0.47462758373303715,0.2175245894009797,0.25362642425147724,1.7900207384730447,1.8713648829525407,-0.14651615720927222,-0.16862173630927466,0.0,2,451
quantile,0.10519286888580326,1.0039545275169206,0.05747810727670544,0.47462758373303715,0.10564248227066726,0.25362642425147724,0.5440813775034216,1.8713648829525407,-0.13055134850827563,-0.16862173630927466,1.0,2,451
