strategy,total_strategy_return,total_buy_hold_return,annualized_strategy_return,annualized_buy_hold_return,strategy_volatility,buy_hold_volatility,sharpe_strategy,sharpe_buy_hold,max_drawdown_strategy,max_drawdown_buy_hold,win_rate,total_trades,days_traded
directional,0.0,0.12986221188662794,0.0,0.35208544229950767,0.0,0.22398619653736182,0.0,1.5719068752559417,0.0,-0.12680544837184815,0.0,0,102
threshold_1pct,0.0047371448730468835,0.12986221188662794,0.01174433035516409,0.35208544229950767,0.015947811787641167,0.22398619653736182,0.736422683660301,1.5719068752559417,-0.009139948918096429,-0.12680544837184815,1.0,2,102
threshold_2pct,0.005605035067749231,0.12986221188662794,0.013904855185748577,0.35208544229950767,0.016146326166095737,0.22398619653736182,0.8611776476401283,1.5719068752559417,-0.009139948918096429,-0.12680544837184815,0.0,2,102
quantile,0.0,0.12986221188662794,0.0,0.35208544229950767,0.0,0.22398619653736182,0.0,1.5719068752559417,0.0,-0.12680544837184815,0.0,0,102
