strategy,total_strategy_return,total_buy_hold_return,annualized_strategy_return,annualized_buy_hold_return,strategy_volatility,buy_hold_volatility,sharpe_strategy,sharpe_buy_hold,max_drawdown_strategy,max_drawdown_buy_hold,win_rate,total_trades,days_traded
directional,-0.06558836756324504,-0.17710824871421138,-0.15430821240374637,-0.38220172305645983,0.0871351840302203,0.4468483422314373,-1.770905910409612,-0.8553276065607626,-0.08620485147360593,-0.3113018288659232,0.5106382978723404,190,102
threshold_1pct,-0.06558836756324504,-0.17710824871421138,-0.15430821240374637,-0.38220172305645983,0.0871351840302203,0.4468483422314373,-1.770905910409612,-0.8553276065607626,-0.08620485147360593,-0.3113018288659232,0.5106382978723404,190,102
threshold_2pct,-0.06558836756324504,-0.17710824871421138,-0.15430821240374637,-0.38220172305645983,0.0871351840302203,0.4468483422314373,-1.770905910409612,-0.8553276065607626,-0.08620485147360593,-0.3113018288659232,0.5106382978723404,190,102
quantile,-0.022963253102874837,-0.17710824871421138,-0.055778286123231435,-0.38220172305645983,0.05133948183192413,0.4468483422314373,-1.086459857655734,-0.8553276065607626,-0.03927803305853541,-0.3113018288659232,0.3333333333333333,12,102
