date,rsi_21,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_middle,bb_width,bb_position,cci_20,stoch_k_14,stoch_d_3,atr_14,obv,obv_sma_20,ichimoku_tenkan_9,ichimoku_kijun_26,ichimoku_senkou_a,ichimoku_senkou_b,sma_5,sma_10,sma_20,sma_50,returns_1d,returns_5d,returns_20d,volatility_20d,volume_sma_20,volume_ratio,close_lag_1,close_lag_2,close_lag_3,close_lag_5,high_lag_1,high_lag_2,high_lag_3,high_lag_5,low_lag_1,low_lag_2,low_lag_3,low_lag_5,open_lag_1,open_lag_2,open_lag_3,open_lag_5,volume_lag_1,volume_lag_2,volume_lag_3,volume_lag_5,close_roll_5_mean,close_roll_5_std,close_roll_5_min,close_roll_5_max,close_roll_10_mean,close_roll_10_std,close_roll_10_min,close_roll_10_max,close_roll_20_mean,close_roll_20_std,close_roll_20_min,close_roll_20_max,rel_price_AAPL,rel_return_AAPL,rel_strength_20d_AAPL,rel_price_GOOGL,rel_return_GOOGL,rel_strength_20d_GOOGL,rel_price_META,rel_return_META,rel_strength_20d_META,rel_price_ORCL,rel_return_ORCL,rel_strength_20d_ORCL,rel_price_IBM,rel_return_IBM,rel_strength_20d_IBM,rel_price_CRM,rel_return_CRM,rel_strength_20d_CRM,rel_price_NVDA,rel_return_NVDA,rel_strength_20d_NVDA,avg_rel_price,rel_price_rank,avg_rel_return,rel_return_volatility,avg_rel_strength,close,open,high,low,volume
2023-09-28,33.56997814605718,-1.878305245621334,-0.3153915510397505,-1.5629136945815836,314.78722682772525,297.6992640576914,306.2432454427083,17.08796277003387,-0.3280869760631883,-205.74232928526274,18.612906443359375,17.76575192953744,6.709260956321718,-3255900.0,484930.0,299.99325737391473,303.4505369913286,301.45239593727206,301.8693816518473,302.7736450195313,304.29835205078126,308.9365707397461,306.57551147460936,-0.043291617055202014,-0.03599364265304417,-0.06954375442016003,0.01520929219925116,2107710.0,2.0528440819657354,305.310302734375,301.6490478515625,307.844970703125,302.99896240234375,305.8929989690643,305.41711659936885,309.4862173294877,307.3885520857174,301.6879006548824,299.82330977486663,305.7958574858416,302.6784957709233,303.20289308277773,303.6981908537025,306.4562326768672,305.2617300748049,2435400.0,2343600.0,2054600.0,1911600.0,302.7736450195313,6.424816260064297,292.0929260253906,307.844970703125,304.29835205078126,4.847321978726801,292.0929260253906,308.1751708984375,308.9365707397461,6.8854964765476465,292.0929260253906,318.73162841796875,1.7260506062627463,-0.04481723963997908,0.0011413907718033135,2.2181953273821007,-0.05685058793769793,-0.002231741307412061,0.9654874559676011,-0.06418244568464382,-0.005085669560476358,2.8124805740794327,-0.0579160275902455,0.002509555295033611,2.19080433592116,-0.03218615340384878,-0.0017041575682636312,1.4477653142010254,-0.04560991227207878,-0.0007346239197763118,6.7819699936848385,-0.05791448225680518,0.0030516472543487493,2.591821943928415,0.5714285714285714,-0.05135383554075701,0.010984927203160062,-0.00043622843353466985,292.0929260253906,293.0446641874072,297.84215004168016,285.9941020539693,4326800
2023-09-29,39.26287873815062,-2.227017594086192,-0.6977167680929159,-1.5293008259932759,313.07387939762214,297.03523111670074,305.05455525716144,16.038648280921393,0.07574010365600901,-127.5104455849728,43.773705148370695,29.470489583719374,7.041530440432747,-84200.0,405400.0,299.99325737391473,303.4505369913286,301.90642699557674,301.8693816518473,301.0294494628906,303.77198486328126,308.12760162353516,306.4714038085938,0.021079161547630676,-0.028409779472254426,-0.051456330844856124,0.016146796810622425,2166980.0,1.4636498721723321,292.0929260253906,305.310302734375,301.6490478515625,306.9709777832031,297.84215004168016,305.8929989690643,305.41711659936885,309.4668418420647,285.9941020539693,301.6879006548824,299.82330977486663,303.9021384488533,293.0446641874072,303.20289308277773,303.6981908537025,304.9801309846902,4326800.0,2435400.0,2343600.0,1994400.0,301.0294494628906,6.179557571886892,292.0929260253906,307.844970703125,303.77198486328126,5.213923545876314,292.0929260253906,308.1751708984375,308.12760162353516,7.151497330503859,292.0929260253906,318.73162841796875,1.7570813451366765,0.018032654503614465,0.0020212087595469054,2.2900496588553216,0.032038152644652595,-0.0006035568553524552,0.9981535337833662,0.03341635351501959,-0.0033614245538561406,2.8780011891233204,0.023245902373472238,0.003290063064892373,2.257393075873889,0.030119865027549042,-0.0002888048261749988,1.4813447950839582,0.023146068558067334,0.0018349965940836705,6.859657445494138,0.01156399408957598,0.003641776854435835,2.645954434764381,0.5714285714285714,0.02450899867313589,0.007963250166487575,0.0009334655767964556,298.25,295.56964491552543,300.37682185309507,294.13233158243054,3171700
2023-10-02,39.76782061179796,-2.385910351458108,-1.0353554907315141,-1.3505548607265938,310.6550673543951,297.1737859984695,303.9144266764323,13.481281355925603,0.16267714231669025,-111.54391964945289,47.76281127189325,36.71647428787444,6.388780888132824,1979100.0,342400.0,299.99325737391473,303.4505369913286,302.0350929478624,301.8693816518473,299.3338317871094,303.03197326660154,307.1817031860352,306.34437866210936,0.003744785663767791,-0.027540123067601563,-0.05943722639061022,0.015846153496182572,2183510.0,0.9449464394484111,298.25,292.0929260253906,305.310302734375,307.844970703125,300.37682185309507,297.84215004168016,305.8929989690643,309.4862173294877,294.13233158243054,285.9941020539693,301.6879006548824,305.7958574858416,295.56964491552543,293.0446641874072,303.20289308277773,306.4562326768672,3171700.0,4326800.0,2435400.0,2054600.0,299.3338317871094,4.865309094483492,292.0929260253906,305.310302734375,303.03197326660154,5.2664940899503065,292.0929260253906,308.1751708984375,307.1817031860352,6.986529808185329,292.0929260253906,318.73162841796875,1.7378790838166482,-0.011090627565758071,0.0012767583456698645,2.2419181257360483,-0.021549304071312836,-0.002481375932625607,0.9803069278365721,-0.01827329497754704,-0.004805378048360998,2.867392382215548,-0.0037136649597857563,0.0027155667986264844,2.2578006772720296,0.00018120633151164078,-0.0005148427912926635,1.4801038583715462,-0.0008415515893545056,0.0011956338622653656,6.688080870681123,-0.02575015099855915,0.0008841266938068412,2.6076402751327876,0.5714285714285714,-0.011576769690115103,0.01049396087110095,-0.000247073010272959,299.36688232421875,298.6967860641267,299.56109465470894,296.30773433807536,2063300
2023-10-03,35.43672692349752,-2.64017939056572,-1.3563202752351204,-1.2838591153305996,310.4905186364814,296.2169724116957,303.35374552408854,14.273546224785719,0.08256139220844803,-99.14779814866867,40.721436205340964,44.08598420853497,6.542085469943141,-475700.0,243490.0,297.74015969172854,303.4505369913286,302.49396133847017,301.8693816518473,298.48310546875,301.95399780273436,306.21395111083984,306.20725219726563,-0.006585451433863021,-0.014101259798738108,-0.061105015097869475,0.015862092300627184,2219420.0,1.1060547350208614,299.36688232421875,298.25,292.0929260253906,301.6490478515625,299.56109465470894,300.37682185309507,297.84215004168016,305.41711659936885,296.30773433807536,294.13233158243054,285.9941020539693,299.82330977486663,298.6967860641267,295.56964491552543,293.0446641874072,303.6981908537025,2063300.0,3171700.0,4326800.0,2343600.0,298.48310546875,4.729256900593743,292.0929260253906,305.310302734375,301.95399780273436,5.1995899624610065,292.0929260253906,307.844970703125,306.21395111083984,6.931620310720696,292.0929260253906,318.73162841796875,1.7399532973721135,0.0011842581786214446,0.0016403470071328693,2.256416686232205,0.0063831654047015185,-0.0018806323013361881,0.9928791239155312,0.01257897582035028,-0.0032993850993482234,2.9081942964636536,0.013937588445415816,0.004914546819239219,2.2494820102434554,-0.003673683458339294,-0.0003932707274959977,1.4989059353583605,0.012461260164065013,0.0014187378728729213,6.837173887610312,0.021662630575400077,0.002248493758173575,2.6404293195993764,0.5714285714285714,0.009219170732887836,0.008541379941594662,0.0006641196184625965,297.3954162597656,298.2014581018239,302.56191418662564,296.7350114222253,2454800
2023-10-04,38.88372999853773,-2.5649001021237723,-1.5980362433461315,-0.9668638587776408,310.2518843238991,295.8703284039655,303.0611063639323,14.38155591993359,0.31943031894793744,-75.53700174702591,51.6821587222901,46.72213539984144,6.617000270757984,1678100.0,189875.0,297.74015969172854,303.4505369913286,303.10093404628265,301.8693816518473,297.5138916015625,301.2343719482422,305.3928421020508,306.0479833984375,0.01031897928107739,-0.015872603356440473,-0.05182355403171923,0.016127423337008378,2264715.0,0.9510247426276596,297.3954162597656,299.36688232421875,298.25,305.310302734375,302.56191418662564,299.56109465470894,300.37682185309507,305.8929989690643,296.7350114222253,296.30773433807536,294.13233158243054,301.6879006548824,298.2014581018239,298.6967860641267,295.56964491552543,303.20289308277773,2454800.0,2063300.0,3171700.0,2435400.0,297.5138916015625,3.2434877483791267,292.0929260253906,300.4642333984375,301.2343719482422,4.8050705960626745,292.0929260253906,307.844970703125,305.3928421020508,6.5637490938034695,292.0929260253906,318.73162841796875,1.745153268817193,0.0030104117137197406,-2.0264655253820693e-05,2.2323329876020828,-0.010899905145170807,-0.0029295184029577924,0.9878928686996897,-0.005099447966189663,-0.0037390702143441867,2.8679591537118903,-0.014173956523605868,0.004325537295142579,2.261739467025337,0.00547540572422367,-0.0001645943012147542,1.4990697438242204,0.00011040100215975457,0.0020726972229064833,6.825537083344021,-0.0017224848484234112,0.0006134261084881857,2.631383510432062,0.5714285714285714,-0.003328510863326655,0.007190065394475096,2.2601864680956247e-05,300.4642333984375,301.77526271525704,302.02777130055637,298.01691544777094,2153800
2023-10-05,38.988855585910386,-2.4558031027246443,-1.7695896167737502,-0.6862134859508942,309.6119331000653,295.6129285535805,302.6124308268229,13.999004546484798,0.3652746408895829,-76.22354361677681,52.61855991107588,48.34071827956899,6.603820126221701,3773500.0,164380.0,297.74015969172854,303.4505369913286,303.8147157038878,301.8693816518473,299.24058837890624,301.0071166992187,304.4925811767578,305.9149346923828,0.0008725714561979014,0.029557319323674003,-0.05649021590743497,0.016030140735443035,2292835.0,0.9138904456709707,300.4642333984375,297.3954162597656,299.36688232421875,292.0929260253906,302.02777130055637,302.56191418662564,299.56109465470894,297.84215004168016,298.01691544777094,296.7350114222253,296.30773433807536,285.9941020539693,301.77526271525704,298.2014581018239,298.6967860641267,293.0446641874072,2153800.0,2454800.0,2063300.0,4326800.0,299.24058837890624,1.4236263913553815,297.3954162597656,300.7264099121094,301.0071166992187,4.765922172345313,292.0929260253906,307.844970703125,304.4925811767578,5.831927619808989,292.0929260253906,316.46881103515625,1.734193278845988,-0.006325450270983524,-0.0020901499628557694,2.237092910656949,0.0021295836239804133,-0.002816708274641999,0.9913177484171082,0.003457890444485856,-0.003940887152654299,2.83681598291497,-0.010987792520396056,0.0037906384416280243,2.256514940115654,-0.0023173281903769993,-0.0007539698348624723,1.4993379480566331,0.00017903786142303701,0.001995806198318195,6.73258575432239,-0.01381823256219561,-0.001239840925050112,2.612551223332813,0.5714285714285714,-0.003954613087723269,0.006634605002875276,-0.0007221587871597761,300.7264099121094,299.90092621744225,301.4547726479058,296.56016676494994,2095400
2023-10-06,39.493362127418784,-2.146615617256316,-1.8449948174159712,-0.30162079984034484,309.58425283594454,295.596582124993,302.5904174804688,13.987670710951534,0.5423983529119255,-25.02928355113301,61.39430998821592,55.23167620719397,6.786950286722162,6215000.0,331800.0,296.0066582737013,303.4505369913286,303.8147157038878,301.8693816518473,300.22728271484374,300.6283660888672,303.84773712158204,305.7861596679688,0.008170422306096103,0.01654139708193636,-0.040802539575629626,0.016153819682944985,2344070.0,1.0415644583992798,300.7264099121094,300.4642333984375,297.3954162597656,298.25,301.4547726479058,302.02777130055637,302.56191418662564,300.37682185309507,296.56016676494994,298.01691544777094,296.7350114222253,294.13233158243054,299.90092621744225,301.77526271525704,298.2014581018239,295.56964491552543,2095400.0,2153800.0,2454800.0,3171700.0,300.22728271484374,2.109744251855782,297.3954162597656,303.1834716796875,300.6283660888672,4.373664737179228,292.0929260253906,307.844970703125,303.84773712158204,5.157197603214357,292.0929260253906,316.46881103515625,1.7229480961572996,-0.006580036047196813,-0.001828656249518085,2.2142244866574394,-0.010412344737395829,-0.0025073923915695353,0.9657051623203832,-0.026738856484356255,-0.004992497780512317,2.818119109145384,-0.006688729040201347,0.004363760105051723,2.2667830018586557,0.0045668050868648,-5.548658974835496e-05,1.4725882861183723,-0.018313481254103925,0.0019970966961335435,6.628293631794102,-0.015862941362192462,-0.002340465413564136,2.5840945391502332,0.5714285714285714,-0.011432797691225976,0.010036014408483163,-0.0007662345176753088,303.1834716796875,299.38626973443587,306.01921449343337,297.87127735182406,2441500
2023-10-09,40.860954253670805,-1.8938366547480996,-1.8547631849389519,-0.03907346980914772,309.12123618757977,295.55848793351396,302.33986206054686,13.56274825406581,0.5493119033924517,-17.98464026333209,60.76996986374089,58.26094658767756,6.644746948765929,4807400.0,351275.0,296.0066582737013,303.4505369913286,305.13792509166257,301.61973766248843,300.9556396484375,300.1447357177734,303.1747299194336,305.71740234375,-0.0005765640406831807,0.012164955053460602,-0.0425322925154652,0.01614012825989305,2336885.0,0.6023402948797224,303.1834716796875,300.7264099121094,300.4642333984375,299.36688232421875,306.01921449343337,301.4547726479058,302.02777130055637,299.56109465470894,297.87127735182406,296.56016676494994,298.01691544777094,296.30773433807536,299.38626973443587,299.90092621744225,301.77526271525704,298.6967860641267,2441500.0,2095400.0,2153800.0,2063300.0,300.9556396484375,2.353049818079238,297.3954162597656,303.1834716796875,300.1447357177734,3.7029711189887498,292.0929260253906,305.310302734375,303.1747299194336,4.2158274040913515,292.0929260253906,308.1751708984375,1.7075242510784252,-0.009027662262891534,-0.0020103639668237415,2.1995184269425714,-0.006682181221862482,-0.002704974782098274,0.9562657876985297,-0.009865387154114336,-0.003924135054149391,2.807303039879712,-0.00385061140728693,0.004264148990575428,2.2627675944123773,-0.0017735326936119122,3.138657809853562e-05,1.4727337020140983,9.86818281883961e-05,0.0020629364277375047,6.696023822200762,0.010109154538843201,-0.0023287320869903928,2.586019517746639,0.5714285714285714,-0.002998791196105085,0.00683988578205096,-0.0006585334133786187,303.0086669921875,300.8818450963816,304.05749645723415,299.46394407440414,1407600
2023-10-10,40.78861469050141,-1.6502186591484929,-1.8138542795913828,0.16363562044288993,308.3725545290173,295.6584472613473,302.0155008951823,12.714107267669988,0.6017965709694408,23.18022682415594,73.70835346634121,65.29087777276601,6.436643250453536,6712000.0,626230.0,296.1620597608071,303.4505369913286,307.5196588058873,302.8288153430358,302.1385070800781,300.31080627441406,303.04993591308596,305.6391278076172,0.0009936561510599518,0.019887116057757614,-0.008161655159915404,0.014321477888992165,2271865.0,0.8383420669802123,303.0086669921875,303.1834716796875,300.7264099121094,297.3954162597656,304.05749645723415,306.01921449343337,301.4547726479058,302.56191418662564,299.46394407440414,297.87127735182406,296.56016676494994,296.7350114222253,300.8818450963816,299.38626973443587,299.90092621744225,298.2014581018239,1407600.0,2441500.0,2095400.0,2454800.0,302.1385070800781,1.4158176121874642,300.4642333984375,303.30975341796875,300.31080627441406,3.813521902701233,292.0929260253906,305.310302734375,303.04993591308596,4.170547861895165,292.0929260253906,308.1751708984375,1.7149697106431403,0.004345766426751774,-0.0009613865912653397,2.2074451451040593,0.0035944696570808787,-0.001417522898948098,0.9468656609489012,-0.009937489161835567,-0.0036954631654474547,2.8257169608696135,0.006523023484307555,-0.00047267789906043083,2.266450363688647,0.0016265208105482598,0.001096519528353146,1.476619915510962,0.0026344457473088667,0.0030693777492154404,6.62584303407936,-0.010602503459843149,-0.0015150275551466196,2.5805586844063835,0.5714285714285714,-0.00025939521366876876,0.007007583713265123,-0.000556597261757051,303.30975341796875,304.3197286729523,306.33001746764484,302.57166950018865,1904600
2023-10-11,49.177821505257185,-1.323215979378631,-1.7157266191852354,0.3925106398066045,307.85953330090393,295.7876997720128,301.82361653645836,12.071833528891148,0.7450837330518922,36.282988867119506,79.97629965706054,71.48487432904754,6.415132368025509,8010000.0,1090895.0,300.534846900499,303.4505369913286,307.932421454244,302.90651491698185,303.0021057128906,300.25799865722655,303.0463562011719,305.50056884765627,0.004854684453559743,0.014371072108061878,-0.00023484776439142152,0.014350226441811933,2211955.0,0.5868112145138576,303.30975341796875,303.0086669921875,303.1834716796875,300.4642333984375,306.33001746764484,304.05749645723415,306.01921449343337,302.02777130055637,302.57166950018865,299.46394407440414,297.87127735182406,298.01691544777094,304.3197286729523,300.8818450963816,299.38626973443587,301.77526271525704,1904600.0,1407600.0,2441500.0,2153800.0,303.0021057128906,1.4556103008399357,300.7264099121094,304.7822265625,300.25799865722655,3.7395378772227477,292.0929260253906,304.7822265625,303.0463562011719,4.168948458974002,292.0929260253906,308.1751708984375,1.7097813729930458,-0.003049235109573001,-0.001550965991949721,2.178863952558115,-0.01318115579604795,-0.0014148134221162122,0.9341060384037325,-0.013726028908112253,-0.003662585209689839,2.830888621764607,0.0018357372440531705,0.0007919798897027819,2.2596446532538192,-0.0030264714417036487,0.0011862666387070452,1.4840034063222018,0.0049995406329164105,0.0028298480506459113,6.514623300005243,-0.017155200790806457,-0.0015318457990330047,2.5588444779001094,0.5714285714285714,-0.006186116309896247,0.008518549453909825,-0.0004788736919618626,304.7822265625,304.5676861514834,306.9373622185675,302.2565184001238,1298000
