date,open,high,low,close,adj_close,volume,Close
2023-06-08,307.12535584769336,307.8160196556453,301.37623646732925,305.94830322265625,305.94830322265625,471400,305.94830322265625
2023-06-09,306.42496311630146,307.28101220759663,302.53385247355476,305.79266357421875,305.79266357421875,375600,305.79266357421875
2023-06-12,305.7051371066711,306.8043806849076,302.6603380800359,304.1292419433594,304.1292419433594,400000,304.1292419433594
2023-06-13,303.7790058501823,310.7246525779159,302.6797623467607,308.9638977050781,308.9638977050781,473200,308.9638977050781
2023-06-14,310.64685881749125,313.2247140478689,307.53398767231124,310.2480163574219,310.2480163574219,470900,310.2480163574219
2023-06-15,309.00276778893215,318.1760525143691,309.00276778893215,316.72662353515625,316.72662353515625,545600,316.72662353515625
2023-06-16,321.01665978064904,321.01665978064904,315.2189126617691,316.15277099609375,316.15277099609375,937400,316.15277099609375
2023-06-20,313.2441417927657,314.4698214494894,308.30241468695647,313.3608703613281,313.3608703613281,502500,313.3608703613281
2023-06-21,312.8063985016204,317.9621084972924,312.1059973619423,312.553466796875,312.553466796875,613100,312.553466796875
2023-06-22,311.4153140555296,314.63520570426726,308.06895656231535,311.9017028808594,311.9017028808594,538600,311.9017028808594
2023-06-23,307.9911112225141,310.88999924752494,306.9988887270463,308.38995361328125,308.38995361328125,1510800,308.38995361328125
2023-06-26,308.5261835777745,313.8278043111602,308.0884217314016,311.2110595703125,311.2110595703125,427900,311.2110595703125
2023-06-27,311.4055846527389,318.2150283795239,311.4055846527389,317.2325134277344,317.2325134277344,426700,317.2325134277344
2023-06-28,316.57099422007985,317.64105547342297,313.5456702582074,316.5321044921875,316.5321044921875,534500,316.5321044921875
2023-06-29,318.20529970202034,323.04000606616125,317.84537670234056,322.5633544921875,322.5633544921875,443600,322.5633544921875
2023-06-30,325.549741751258,325.549741751258,321.37651770707225,323.1177978515625,323.1177978515625,499400,323.1177978515625
2023-07-03,321.99916076990763,327.4661667753958,321.9894234929805,325.9583435058594,325.9583435058594,244800,325.9583435058594
2023-07-05,323.1567561308045,324.5186389410582,321.0847349291813,322.9621887207031,322.9621887207031,551700,322.9621887207031
2023-07-06,319.3045297371822,320.4232477960522,316.95042442372625,319.69366455078125,319.69366455078125,569700,319.69366455078125
2023-07-07,318.3707083888923,324.9175134890329,318.3707083888923,323.5653381347656,323.5653381347656,465300,323.5653381347656
2023-07-10,323.39996558535404,328.9447807892059,321.8240407386305,325.21905517578125,325.21905517578125,337300,325.21905517578125
