date,target
2024-06-27,426.71142578125
2024-06-28,421.6854553222656
2024-07-01,427.83709716796875
2024-07-02,435.0550537109375
2024-07-03,434.2848815917969
2024-07-05,440.6536865234375
2024-07-08,440.1896057128906
2024-07-09,423.6504211425781
2024-07-10,416.2546691894531
2024-07-11,412.7295837402344
2024-07-12,405.718994140625
2024-07-15,414.72418212890625
2024-07-16,416.0868225097656
2024-07-17,418.9108581542969
2024-07-18,436.1116027832031
2024-07-19,434.0084228515625
2024-07-22,426.6126708984375
2024-07-23,426.4349365234375
2024-07-24,424.6575927734375
2024-07-25,413.094970703125
2024-07-26,397.54315185546875
2024-07-29,388.02899169921875
2024-07-30,392.03289794921875
2024-07-31,389.2182922363281
2024-08-01,396.9485168457031
2024-08-02,401.3686218261719
2024-08-05,400.92266845703125
