date,open,high,low,close,adj_close,volume,Close
2023-06-08,122.0071145659302,123.14672111234258,121.4348282416394,122.09171295166016,122.09171295166016,24815000,122.09171295166016
2023-06-09,121.98222771652439,123.69910183143158,121.84288830914471,122.290771484375,122.290771484375,20304500,122.290771484375
2023-06-12,122.81329413601297,124.16190980405125,121.77322224504714,123.7637939453125,123.7637939453125,22255700,123.7637939453125
2023-06-13,125.05767962470259,125.26668876046493,123.26118820292832,123.84342956542969,123.84342956542969,19287700,123.84342956542969
2023-06-14,123.21638776054809,124.20171859784494,121.58411962047784,123.79364776611328,123.79364776611328,24659600,123.79364776611328
2023-06-15,123.2960066339206,125.5652647185517,122.55949724141739,125.19700622558594,125.19700622558594,24517100,125.19700622558594
2023-06-16,126.102712697508,126.102712697508,123.20643485612625,123.47515869140625,123.47515869140625,56686800,123.47515869140625
2023-06-20,122.95263393793431,124.5849020290529,122.25095563227504,123.26614379882812,123.26614379882812,22698000,123.26614379882812
2023-06-21,122.65405787486884,122.82823594386119,120.29025387430032,120.68836975097656,120.68836975097656,22612000,120.68836975097656
2023-06-22,120.09118996670323,123.35074493293604,119.03618184029152,123.28605651855469,123.28605651855469,20781900,123.28605651855469
2023-06-23,121.46468758352954,122.85808930986228,121.28553582452349,122.4400634765625,122.4400634765625,29542900,122.4400634765625
2023-06-26,120.89339354984655,122.14147980946397,118.42906027574189,118.5285873413086,118.5285873413086,23185000,118.5285873413086
2023-06-27,117.28447680532017,119.32978945906655,116.35886828697781,118.44896697998047,118.44896697998047,27221700,118.44896697998047
2023-06-28,117.40391419306142,120.69830782110898,117.04561069106751,120.50920867919922,120.50920867919922,19753100,120.50920867919922
2023-06-29,119.5238767423214,120.34001844718046,118.64802790845876,119.44425964355469,119.44425964355469,18517500,119.44425964355469
2023-06-30,120.52911892824277,121.45473510328993,120.31015481900579,120.39973449707031,120.39973449707031,23865800,120.39973449707031
2023-07-03,119.75279459109923,120.44949165700562,119.14069591223657,119.99166107177734,119.99166107177734,13888300,119.99166107177734
2023-07-05,119.49401840420481,122.78841977763858,119.49401840420481,122.0519027709961,122.0519027709961,17830300,122.0519027709961
2023-07-06,120.07129049389343,120.57888842958349,118.68784369892326,120.35992431640625,120.35992431640625,17732500,120.35992431640625
2023-07-07,120.32010328793686,121.17604970854747,119.5238715871829,119.57363891601562,119.57363891601562,20982400,119.57363891601562
2023-07-10,118.5086871355719,118.5086871355719,116.0901421902162,116.31906127929688,116.31906127929688,32960100,116.31906127929688
2023-07-11,116.20957942944025,117.66766957312922,115.28396327359579,117.15509796142578,117.15509796142578,18286600,117.15509796142578
2023-07-12,118.737600153177,120.38977064895514,118.439011372849,119.05609130859375,119.05609130859375,22059600,119.05609130859375
2023-07-13,120.9670400962163,124.74414798012141,120.48929955905058,124.24153137207031,124.24153137207031,31535900,124.24153137207031
2023-07-14,124.54012446300305,126.49088395541509,124.31121295367358,125.10743713378906,125.10743713378906,20482800,125.10743713378906
2023-07-17,125.46572955763041,126.67997948767321,123.91308608953807,124.47044372558594,124.47044372558594,20675300,124.47044372558594
2023-07-18,124.31617920879273,124.40077759573606,122.71874965477905,123.49507141113281,123.49507141113281,21071200,123.49507141113281
2023-07-19,124.20172919092528,124.87852391112374,121.89266619144153,122.20120239257812,122.20120239257812,22313800,122.20120239257812
2023-07-20,121.54431664214903,124.11214848892867,118.12550441772859,118.96652221679688,118.96652221679688,27541700,118.96652221679688
2023-07-21,120.30020889280264,120.72818213149837,118.50869124397666,119.74284362792969,119.74284362792969,56498100,119.74284362792969
2023-07-24,121.35122355348278,122.76850657721761,120.80779226175079,121.30543518066406,121.30543518066406,22276100,121.30543518066406
2023-07-25,121.30543734958512,123.10690991179244,120.95708881880307,122.21115112304688,122.21115112304688,31820800,122.21115112304688
2023-07-26,129.7454641481958,130.75069739047112,128.10324856873333,129.04876708984375,129.04876708984375,46216900,129.04876708984375
2023-07-27,131.17869177075232,132.97020952527186,128.57103224428454,129.25778198242188,129.25778198242188,35931600,129.25778198242188
2023-07-28,130.35258864152686,133.43798084303444,130.30282131178834,132.38296508789062,132.38296508789062,26971000,132.38296508789062
2023-07-31,132.38296351065412,133.1991051854434,131.5071223024894,132.4824981689453,132.4824981689453,18381900,132.4824981689453
2023-08-01,130.23812501712436,132.29339271729313,130.13362425570162,131.26824951171875,131.26824951171875,22154300,131.26824951171875
2023-08-02,129.22790930176964,129.8051769090741,127.24729261428382,128.0335693359375,128.0335693359375,22705800,128.0335693359375
2023-08-03,127.76484041286672,129.15824972270406,127.17265170731427,128.1629638671875,128.1629638671875,15018100,128.1629638671875
2023-08-04,128.98905201101266,131.30805467305635,127.71010605113533,127.93403625488281,127.93403625488281,20509500,127.93403625488281
2023-08-07,128.8994710547359,131.43745312948764,128.81984636055205,131.31802368164062,131.31802368164062,17621000,131.31802368164062
2023-08-08,130.3625441113529,131.31802526623122,129.516560200799,131.21849060058594,131.21849060058594,16836000,131.21849060058594
2023-08-09,131.566844978883,131.8455238147228,128.8945047788988,129.5364532470703,129.5364532470703,17745200,129.5364532470703
2023-08-10,131.34787376182086,132.02168422066035,129.42199808776857,129.59617614746094,129.59617614746094,17855700,129.59617614746094
2023-08-11,128.5929268909368,129.82509741665174,128.14306178737075,129.55636596679688,129.55636596679688,15191500,129.55636596679688
2023-08-14,129.2378800426798,131.28816656444948,128.9790959893854,131.2085418701172,131.2085418701172,17526200,131.2085418701172
2023-08-15,130.9696685447909,131.3677920187556,129.20702109553514,129.65589904785156,129.65589904785156,14769200,129.65589904785156
2023-08-16,128.6705548060566,130.28092356169924,127.85442829776723,128.50135803222656,128.50135803222656,17548400,128.50135803222656
2023-08-17,129.83503864241928,131.86641746660837,129.2378762328174,129.84500122070312,129.84500122070312,23665600,129.84500122070312
2023-08-18,128.45159153409708,129.21796590382195,126.40130507846943,127.50607299804688,127.50607299804688,23619400,127.50607299804688
2023-08-21,127.24730158221088,128.6506507612952,126.56055947050106,128.32220458984375,128.32220458984375,21851100,128.32220458984375
2023-08-22,128.5212708756986,130.3326832848051,128.31723544734945,129.07862854003906,129.07862854003906,15569400,129.07862854003906
2023-08-23,130.23317108718135,133.43799302310862,129.8947623261838,132.58204650878906,132.58204650878906,26497000,132.58204650878906
2023-08-24,134.09187864338082,134.33372933308772,129.68574634176144,129.80517578125,129.80517578125,18680400,129.80517578125
2023-08-25,129.52650330500572,130.78055804159237,127.43639689050404,130.07391357421875,130.07391357421875,20678100,130.07391357421875
2023-08-28,131.45735783387545,132.61189307300702,130.23316048190944,131.16871643066406,131.16871643066406,16715500,131.16871643066406
2023-08-29,132.37103108273348,136.64777154543356,132.35311059131993,134.85128784179688,134.85128784179688,30803300,134.85128784179688
2023-08-30,134.93091067958756,136.60298362663758,134.38448756755432,136.28448486328125,136.28448486328125,21773400,136.28448486328125
2023-08-31,136.40392586245238,137.74755261910067,136.17501437416826,136.7025146484375,136.7025146484375,28147900,136.7025146484375
