date,next_return
2023-09-28,-0.009614704736863766
2023-09-29,0.02518015015254904
2023-10-02,-0.01383447693427764
2023-10-03,0.022280645620595285
2023-10-04,-0.00205467947258986
2023-10-05,0.02014841106677312
2023-10-06,0.005550368335593525
2023-10-09,-0.0021505248718179937
2023-10-10,0.017959700013414626
2023-10-11,-0.009950584641477578
2023-10-12,-0.012189008866313356
2023-10-13,0.013782799628063058
2023-10-16,0.0035589141999727847
2023-10-17,-0.0121285990994483
2023-10-18,-0.0021538116753830883
2023-10-19,-0.0161175794574826
2023-10-20,0.008483322452248032
2023-10-23,0.01609861507929411
2023-10-24,-0.09598916365733134
2023-10-25,-0.0254993427383694
2023-10-26,-0.00032403386768697917
2023-10-27,0.019043750489578404
2023-10-30,-0.003578446636078536
2023-10-31,0.018116468465090962
2023-11-01,0.007917242793262336
2023-11-02,0.013921242605278827
2023-11-03,0.00828420639558236
2023-11-06,0.007226883484056756
2023-11-07,0.006495553933674181
2023-11-08,-0.011781425485066555
2023-11-09,0.017996912832513923
2023-11-10,-0.0031329980307261973
2023-11-13,0.013394143635659495
2023-11-14,0.007014727690548783
2023-11-15,0.01701120523185118
2023-11-16,-0.012689189953964841
2023-11-17,0.0071563612653688935
2023-11-20,0.005075413108880822
2023-11-21,0.010099677342079172
2023-11-22,-0.012855338273682348
2023-11-24,-0.0012299676874211185
2023-11-27,0.004128891971265869
2023-11-28,-0.01601510942432316
2023-11-29,-0.018181697609601644
2023-11-30,-0.004480145690880621
2023-12-01,-0.020177155846915706
2023-12-04,0.0134732137722533
2023-12-05,-0.007251537564516353
2023-12-06,0.05341271628023092
2023-12-07,-0.01307331469613715
2023-12-08,-0.014197949537874677
2023-12-11,-0.007869262347138917
2023-12-12,0.0024692139814137537
2023-12-13,-0.005747460538849558
2023-12-14,0.0048047683743688285
2023-12-15,0.025029928445499783
2023-12-18,0.006633178745041102
2023-12-19,0.011296027456918933
2023-12-20,0.015323048955992569
2023-12-21,0.0064879145724758835
2023-12-22,0.0007007043028917082
2023-12-26,-0.009662368845462233
2023-12-27,-0.0011314027008851868
2023-12-28,-0.002477407626769401
2023-12-29,-0.009721023170324194
2024-01-02,0.005732230645249192
2024-01-03,-0.016528951798139402
2024-01-04,-0.004708715360449922
2024-01-05,0.022854652852828394
2024-01-08,0.014445322777050684
2024-01-09,0.008698140581834046
2024-01-10,-0.0009039781970565652
2024-01-11,0.003967273250346848
2024-01-12,-0.001109227441581151
2024-01-16,-0.008259279665678965
2024-01-17,0.014696532105103133
2024-01-18,0.02055318289527519
2024-01-19,-0.0017570058250161447
2024-01-22,0.006566895931980676
2024-01-23,0.011232157199262183
2024-01-24,0.021882272949380166
2024-01-25,0.0009763024142630528
2024-01-26,0.006827550930993853
2024-01-29,-0.01156037600108839
2024-01-30,-0.07350535174743544
2024-01-31,0.006417530083963063
2024-02-01,0.005815726051543457
2024-02-02,0.00968386222335682
2024-02-05,0.0033119451640299946
2024-02-06,0.008733886886475473
2024-02-07,0.0036815244602981245
2024-02-08,0.020377648974088336
2024-02-09,-0.00991875414863308
2024-02-12,-0.015867591911120416
2024-02-13,0.005260448389254213
2024-02-14,-0.021747728681236866
2024-02-15,-0.01514541180199691
2024-02-16,0.0031038479387042184
2024-02-20,0.011533012401664822
2024-02-21,0.010289313053498006
2024-02-22,-0.000206460820551424
2024-02-23,-0.04501342694541921
2024-02-26,0.009729782169649592
2024-02-27,-0.019057898117059047
2024-02-28,0.017099550052352974
2024-02-29,-0.012161970518688503
2024-03-01,-0.028099657682502444
2024-03-04,-0.003129730266968389
2024-03-05,-0.00911933591211811
2024-03-06,0.020217318040205434
2024-03-07,0.007763928859975122
2024-03-08,0.019443867940711845
2024-03-11,0.0048941550961876246
2024-03-12,0.00823674006404529
2024-03-13,0.02536045200545889
2024-03-14,-0.01503397868457701
2024-03-15,0.04438351703217713
2024-03-18,-0.0037716394561314592
2024-03-19,0.011898364337658673
2024-03-20,-0.006280020300752254
2024-03-21,0.020371120130218134
2024-03-22,-0.004085151689325994
2024-03-25,0.0036387817145817625
2024-03-26,0.0015821211317619266
2024-03-27,0.0021061290039079417
2024-03-28,0.027847030128061556
2024-04-01,-0.004025554773818385
2024-04-02,0.003207847866924851
2024-04-03,-0.028330255584679942
2024-04-04,0.0131631801468306
2024-04-05,0.014291228789328203
2024-04-08,0.012809005952445718
2024-04-09,-0.00303528635511352
2024-04-10,0.019852780585349672
2024-04-11,-0.009950840295511298
2024-04-12,-0.01796581979381706
2024-04-15,-0.0021111220838943012
2024-04-16,0.005641143068295884
2024-04-17,0.0036970254830022142
2024-04-18,-0.01105041822077113
2024-04-19,0.014320542647908274
2024-04-22,0.012472369873545608
2024-04-23,0.007378696286522102
2024-04-24,-0.019553145727206678
2024-04-25,0.09965180677950336
2024-04-26,-0.033335195762981384
2024-04-29,-0.019416300214132654
2024-04-30,0.0056485795721996634
2024-05-01,0.017454928834221617
2024-05-02,0.0031462075053581007
2024-05-03,0.004970642003911729
2024-05-06,0.01854793915347952
2024-05-07,-0.010521514891106754
2024-05-08,0.0024539015655491436
2024-05-09,-0.007518367698512551
2024-05-10,0.0035821693691162615
2024-05-13,0.00602683841761209
2024-05-14,0.011341847380089698
2024-05-15,0.008914199660015054
2024-05-16,0.010602491596886088
2024-05-17,0.006599387207171459
2024-05-20,0.006051757582630213
2024-05-21,-0.008577419345197845
2024-05-22,-0.016516893107016983
2024-05-23,0.007254711766226718
2024-05-24,0.009584325922378456
2024-05-28,-0.003482860120390452
2024-05-29,-0.02164592176889002
