date,target
2023-09-28,57.99061965942383
2023-09-29,59.9229850769043
2023-10-02,62.6361083984375
2023-10-03,62.44092559814453
2023-10-04,61.826072692871094
2023-10-05,61.6992073059082
2023-10-06,62.8215446472168
2023-10-09,63.797489166259766
2023-10-10,63.953636169433594
2023-10-11,64.90029907226562
2023-10-12,64.86126708984375
2023-10-13,63.6120491027832
2023-10-16,61.3088264465332
2023-10-17,61.02580261230469
2023-10-18,61.74800109863281
2023-10-19,61.74800109863281
2023-10-20,60.73301315307617
2023-10-23,60.18648910522461
2023-10-24,60.32312774658203
2023-10-25,59.883949279785156
2023-10-26,61.74800109863281
2023-10-27,61.4942512512207
2023-10-30,60.26456832885742
2023-10-31,58.751853942871094
2023-11-01,59.67900466918945
2023-11-02,59.12271499633789
2023-11-03,59.513084411621094
2023-11-06,60.127933502197266
2023-11-07,60.24504089355469
2023-11-08,59.82539367675781
2023-11-09,58.85920715332031
2023-11-10,59.493568420410156
2023-11-13,59.66923904418945
2023-11-14,59.28861999511719
2023-11-15,58.76161193847656
2023-11-16,58.71281433105469
2023-11-17,58.429786682128906
2023-11-20,58.61521911621094
2023-11-21,58.878726959228516
2023-11-22,57.727108001708984
2023-11-24,57.4148063659668
2023-11-27,56.4681396484375
2023-11-28,55.90209197998047
2023-11-29,55.121337890625
2023-11-30,55.21924591064453
2023-12-01,55.28778076171875
2023-12-04,55.86542510986328
2023-12-05,54.38703918457031
2023-12-06,56.02207946777344
2023-12-07,57.52983474731445
2023-12-08,57.334022521972656
2023-12-11,57.73543930053711
2023-12-12,59.037593841552734
2023-12-13,58.910316467285156
2023-12-14,59.17466354370117
2023-12-15,59.53691864013672
2023-12-18,60.153724670410156
2023-12-19,59.76210403442383
2023-12-20,58.71450424194336
2023-12-21,58.45994567871094
2023-12-22,58.79283142089844
2023-12-26,59.34110641479492
2023-12-27,57.882301330566406
2023-12-28,57.7060661315918
2023-12-29,57.05009078979492
2024-01-02,56.25705337524414
2024-01-03,55.610870361328125
2024-01-04,55.933963775634766
2024-01-05,56.8444938659668
2024-01-08,55.43463897705078
2024-01-09,55.04301071166992
2024-01-10,55.28778076171875
2024-01-11,55.23881912231445
2024-01-12,55.552127838134766
2024-01-16,55.542335510253906
2024-01-17,56.110198974609375
2024-01-18,56.795536041259766
2024-01-19,57.17737579345703
2024-01-22,57.00114440917969
2024-01-23,57.66690444946289
2024-01-24,56.364749908447266
2024-01-25,56.1199836730957
2024-01-26,55.84584426879883
2024-01-29,55.78709411621094
2024-01-30,56.364749908447266
2024-01-31,56.413700103759766
2024-02-01,56.83469772338867
2024-02-02,56.266845703125
2024-02-05,56.81511688232422
2024-02-06,56.40391540527344
2024-02-07,56.10040283203125
2024-02-08,58.85157775878906
2024-02-09,59.25299072265625
2024-02-12,58.31309127807617
2024-02-13,59.20404052734375
2024-02-14,59.26277542114258
2024-02-15,58.76346206665039
2024-02-16,59.20404052734375
2024-02-20,59.3313102722168
2024-02-21,58.99843215942383
2024-02-22,59.34110641479492
2024-02-23,60.07540512084961
2024-02-26,59.409637451171875
2024-02-27,59.311737060546875
2024-02-28,59.811058044433594
2024-02-29,59.9879264831543
2024-03-01,59.74227523803711
2024-03-04,60.44975280761719
2024-03-05,60.076358795166016
2024-03-06,60.9803581237793
2024-03-07,61.491310119628906
2024-03-08,61.56009292602539
2024-03-11,62.100521087646484
2024-03-12,62.945556640625
2024-03-13,62.680259704589844
2024-03-14,62.81782150268555
2024-03-15,62.69991683959961
2024-03-18,63.427040100097656
2024-03-19,62.21843719482422
2024-03-20,63.08312225341797
2024-03-21,63.8593864440918
2024-03-22,65.22518920898438
2024-03-25,66.08988952636719
2024-03-26,66.53205871582031
2024-03-27,66.45345306396484
2024-03-28,68.0452651977539
2024-04-01,67.5343246459961
2024-04-02,67.35745239257812
2024-04-03,67.74066162109375
2024-04-04,68.05509948730469
2024-04-05,67.8094482421875
2024-04-08,67.1511001586914
2024-04-09,65.65753936767578
2024-04-10,64.83216094970703
2024-04-11,64.89112854003906
2024-04-12,65.4708480834961
2024-04-15,65.83441162109375
2024-04-16,66.21763610839844
2024-04-17,66.15867614746094
2024-04-18,66.6990966796875
2024-04-19,66.60084533691406
2024-04-22,67.04301452636719
2024-04-23,64.98937225341797
2024-04-24,63.328773498535156
2024-04-25,63.535118103027344
2024-04-26,63.26982116699219
2024-04-29,63.88885498046875
2024-04-30,63.937984466552734
2024-05-01,62.57217025756836
2024-05-02,63.12242889404297
2024-05-03,62.46408462524414
2024-05-06,61.81557083129883
2024-05-07,61.96295928955078
2024-05-08,62.27738952636719
2024-05-09,61.76643753051758
2024-05-10,62.3068733215332
2024-05-13,62.46408462524414
2024-05-14,62.24790954589844
2024-05-15,61.56991958618164
2024-05-16,60.8820915222168
2024-05-17,60.87226867675781
2024-05-20,61.12774658203125
2024-05-21,60.05670928955078
2024-05-22,60.1451416015625
2024-05-23,61.41270065307617
2024-05-24,59.516273498535156
2024-05-28,58.848106384277344
2024-05-29,58.798973083496094
2024-05-30,59.03480529785156
2024-05-31,58.44524002075195
2024-06-03,59.648460388183594
2024-06-04,59.776676177978516
2024-06-05,59.4709358215332
2024-06-06,58.977813720703125
2024-06-07,59.01726150512695
2024-06-10,59.372314453125
2024-06-11,60.41773986816406
2024-06-12,61.58151626586914
2024-06-13,60.08241271972656
2024-06-14,62.38037872314453
2024-06-17,62.23244094848633
2024-06-18,62.0056037902832
2024-06-20,61.82807922363281
2024-06-21,62.16340255737305
2024-06-24,62.01546859741211
2024-06-25,61.50261306762695
