date,target
2024-06-28,255.8727264404297
2024-07-01,251.3521270751953
2024-07-02,251.51145935058594
2024-07-03,250.0477294921875
2024-07-05,252.88555908203125
2024-07-08,251.78030395507812
2024-07-09,254.936767578125
2024-07-10,250.14730834960938
2024-07-11,246.2938232421875
2024-07-12,246.57264709472656
2024-07-15,252.99508666992188
2024-07-16,254.9666290283203
2024-07-17,248.71343994140625
2024-07-18,255.42465209960938
2024-07-19,261.5882568359375
2024-07-22,257.48583984375
2024-07-23,256.82867431640625
2024-07-24,257.6949157714844
2024-07-25,251.9794464111328
2024-07-26,242.9282684326172
2024-07-29,237.98944091796875
2024-07-30,237.40194702148438
2024-07-31,239.01502990722656
2024-08-01,248.05625915527344
2024-08-02,251.4517059326172
2024-08-05,250.23690795898438
2024-08-06,253.51287841796875
