date,open,high,low,close,adj_close,volume,Close
2023-06-08,318.98001954213174,321.63869071602795,318.3990568886411,320.2798156738281,320.2798156738281,23277700,320.2798156738281
2023-06-09,320.0139195478964,324.93736225634893,319.44281341585213,321.786376953125,321.786376953125,22514900,321.786376953125
2023-06-12,323.54893969802896,327.01506251011267,320.18132179801705,326.7688903808594,326.7688903808594,24260300,326.7688903808594
2023-06-13,329.34877603115035,331.8203538740593,325.3312600240495,329.1715393066406,329.1715393066406,22951300,329.1715393066406
2023-06-14,329.2207392790675,333.8487871057347,327.71416712277926,332.1748046875,332.1748046875,26003800,332.1748046875
2023-06-15,332.3127228558807,344.48345964894935,332.03701124714706,342.7701110839844,342.7701110839844,38899100,342.7701110839844
2023-06-16,345.9407483756996,346.088445630965,336.7142225430132,337.08837890625,337.08837890625,46533600,337.08837890625
2023-06-20,334.11471026039567,336.84228705856424,330.7175223282952,332.8739929199219,332.8739929199219,26375400,332.8739929199219
2023-06-21,331.2197008440699,332.55889297136713,326.98555186795784,328.4527282714844,328.4527282714844,25117800,328.4527282714844
2023-06-22,329.0041094190213,334.9122402862619,328.23605360829237,334.5085144042969,334.5085144042969,23556800,334.5085144042969
2023-06-23,329.2404827440331,332.78536789575577,328.34444251638877,329.890380859375,329.890380859375,23084700,329.890380859375
2023-06-26,328.6102961275597,330.9636863652113,323.46036369114256,323.5686950683594,323.5686950683594,21520600,323.5686950683594
2023-06-27,326.7786773945669,331.0029990368277,324.25787749926053,329.44720458984375,329.44720458984375,24354100,329.44720458984375
2023-06-28,329.5358902818276,332.8050636439162,328.6988989622739,330.7076721191406,330.7076721191406,20259500,330.7076721191406
2023-06-29,329.5850703650796,330.96362821714007,327.527075062663,329.91986083984375,329.91986083984375,16997000,329.91986083984375
2023-06-30,332.57857707113163,337.4823371529425,332.0370103573136,335.32586669921875,335.32586669921875,26823800,335.32586669921875
2023-07-03,333.9964880500449,335.68029693733763,331.41660903960724,332.8148498535156,332.8148498535156,12508700,332.8148498535156
2023-07-05,329.95929792812643,336.4188527119141,329.60482445782264,332.9724426269531,332.9724426269531,18172400,332.9724426269531
2023-07-06,332.13540234854474,337.7382820361676,330.3629751576873,336.04461669921875,336.04461669921875,28161200,336.04461669921875
2023-07-07,334.12452308964015,336.55670498898127,331.84003846145146,332.0566711425781,332.0566711425781,21185300,332.0566711425781
2023-07-10,329.47681321075055,330.09717183988954,322.57413647427785,326.74920654296875,326.74920654296875,32791400,326.74920654296875
2023-07-11,325.99098010741216,327.7634074291619,321.9931471069892,327.37939453125,327.37939453125,26698200,327.37939453125
2023-07-12,331.4461377080676,336.4188023518634,330.53038466322164,332.0369567871094,332.0369567871094,29995300,332.0369567871094
2023-07-13,334.36082027563174,338.47681093963564,333.8290800785116,337.4133605957031,337.4133605957031,20567200,337.4133605957031
2023-07-14,342.2678814702268,346.0490818076083,339.0381043039025,339.953857421875,339.953857421875,28302200,339.953857421875
2023-07-17,340.3871183937117,341.67705794335393,336.96042159632077,340.4363708496094,340.4363708496094,20363900,340.4363708496094
2023-07-18,340.534837675606,361.16407540289185,336.93090392473795,353.9856872558594,353.9856872558594,64872700,353.9856872558594
2023-07-19,356.2111052558254,356.9102257559928,347.04365668560916,349.6432189941406,349.6432189941406,39732900,349.6432189941406
2023-07-20,348.15626175403366,352.48888441717673,340.08180538839645,341.558837890625,341.558837890625,33778400,341.558837890625
2023-07-21,343.80400747725736,344.9363933202969,334.6267028122205,338.5063781738281,338.5063781738281,69368900,338.5063781738281
2023-07-24,340.5545261109339,341.6081500253585,337.06872038252897,339.8258361816406,339.8258361816406,26678100,339.8258361816406
2023-07-25,341.79521773437693,346.50205770801625,339.78647478990905,345.6059875488281,345.6059875488281,41637700,345.6059875488281
2023-07-26,336.21202538513404,339.3925798836245,328.00955380229783,332.59820556640625,332.59820556640625,58383700,332.59820556640625
2023-07-27,335.2666957123971,336.10365675838614,324.01168518519313,325.6561279296875,325.6561279296875,39635300,325.6561279296875
2023-07-28,328.56106838340247,334.8039906913591,328.0687240684187,333.1890869140625,333.1890869140625,28484900,333.1890869140625
2023-07-31,331.7612999388239,332.52935585315663,328.255780838449,330.776611328125,330.776611328125,25446000,330.776611328125
2023-08-01,330.0577387535238,333.3564512189415,328.5905625133595,331.19012451171875,331.19012451171875,18311900,331.19012451171875
2023-08-02,328.5215876676995,328.5215876676995,321.36288394253444,322.4854431152344,322.4854431152344,27761300,322.4854431152344
2023-08-03,321.00851859516,324.8291155877172,320.9592961799185,321.6584167480469,321.6584167480469,18253700,321.6584167480469
2023-08-04,326.7984597683666,330.00855424396565,322.22949020677027,322.76123046875,322.76123046875,23727700,322.76123046875
2023-08-07,323.3421327167684,326.0401693802271,322.5051415469907,325.05548095703125,325.05548095703125,17741500,325.05548095703125
2023-08-08,321.9537483771396,323.71634923267544,318.05439027271234,321.05767822265625,321.05767822265625,22327600,321.05767822265625
2023-08-09,321.47121162839164,322.10139655564694,316.13418746953784,317.296142578125,317.296142578125,22373300,317.296142578125
2023-08-10,321.0281269074305,323.2338495332389,316.2622382780474,317.9854431152344,317.9854431152344,20113700,317.9854431152344
2023-08-11,315.356332296055,317.47340645136524,314.32239139441043,316.0948486328125,316.0948486328125,24342600,316.0948486328125
2023-08-14,316.4690422541551,319.0981436446772,315.1790727103108,319.0784606933594,319.0784606933594,18836100,319.0784606933594
2023-08-15,318.05438303591984,320.11237837893884,315.98653119187856,316.93182373046875,316.93182373046875,16966300,316.93182373046875
2023-08-16,316.55684316556676,320.1289875880266,315.57006992613054,316.1621398925781,316.1621398925781,20698900,316.1621398925781
2023-08-17,316.3003145091052,317.6127097168365,312.02756935768224,312.688720703125,312.688720703125,21257200,312.688720703125
2023-08-18,310.3303071193683,314.1688694839408,307.4291913799028,312.29400634765625,312.29400634765625,24744800,312.29400634765625
2023-08-21,313.7248225983837,318.50080167384647,312.84661003586535,317.6225891113281,317.6225891113281,24040000,317.6225891113281
2023-08-22,321.1946842855857,321.7669995051517,317.2081120302946,318.19488525390625,318.19488525390625,16102000,318.19488525390625
2023-08-23,319.5369338888436,324.8457790055064,319.18167984531766,322.67486572265625,322.67486572265625,21166400,322.67486572265625
2023-08-24,328.4474671800425,328.57575251487145,315.72794611782484,315.7378234863281,315.7378234863281,23281400,315.7378234863281
2023-08-25,317.2180314460419,321.05656413544324,314.5833333396425,318.70806884765625,318.70806884765625,21684100,318.70806884765625
2023-08-28,321.3526159371164,321.83612524691614,317.46472649074093,319.4185485839844,319.4185485839844,14808500,319.4185485839844
2023-08-29,317.62256478776396,324.6286605824637,317.62256478776396,324.0661926269531,324.0661926269531,19284600,324.0661926269531
2023-08-30,324.32281515894806,325.4477211359216,322.13217708385923,324.44122314453125,324.44122314453125,15222100,324.44122314453125
2023-08-31,324.845760553026,326.5331343506148,322.4577560775386,323.4248046875,323.4248046875,26411000,323.4248046875
2023-09-01,326.92783979218484,327.59883836815857,322.457758218764,324.3128967285156,324.3128967285156,14931200,324.3128967285156
2023-09-05,324.64837765053704,330.42100680175923,324.31287838153,329.13818359375,329.13818359375,18553900,329.13818359375
2023-09-06,328.97049848276976,330.03620043198475,325.81281177247035,328.47711181640625,328.47711181640625,17535800,328.47711181640625
2023-09-07,326.9081387064647,328.67444125152036,324.67802138664604,325.54638671875,325.54638671875,18381000,325.54638671875
2023-09-08,325.72395862384866,331.71367911357964,325.1022866960148,329.8486633300781,329.8486633300781,19530100,329.8486633300781
2023-09-11,332.779430943847,333.94384636953174,330.9933736107888,333.4701843261719,333.4701843261719,16583300,333.4701843261719
2023-09-12,331.37825582350536,332.335427241684,327.0956628112847,327.3818054199219,327.3818054199219,17565500,327.3818054199219
2023-09-13,326.9278477470877,332.3945800625575,326.7897151493459,331.6150207519531,331.6150207519531,16544400,331.6150207519531
2023-09-14,334.6641532003969,336.3515270839073,332.1182913781519,334.2201232910156,334.2201232910156,20267000,334.2201232910156
2023-09-15,332.46368837349866,332.93732030579133,325.28982688834475,325.852294921875,325.852294921875,37666900,325.852294921875
2023-09-18,323.46423672175285,326.02985301542014,322.04328093184256,324.70758056640625,324.70758056640625,16834200,324.70758056640625
2023-09-19,321.8558610357087,325.0332722714447,320.2178137413672,324.30303955078125,324.30303955078125,16505900,324.30303955078125
2023-09-20,325.1517024368806,325.2306310562654,316.27074211639325,316.52728271484375,316.52728271484375,21436500,316.52728271484375
2023-09-21,315.0372319704766,321.046677345135,310.8335683618871,315.30364990234375,315.30364990234375,35529500,315.30364990234375
2023-09-22,317.0699762255431,317.19826156154136,311.9683454610341,312.8169860839844,312.8169860839844,21447900,312.8169860839844
2023-09-25,312.40254967459873,313.4682816827549,310.83358377019226,313.3399963378906,313.3399963378906,17836000,313.3399963378906
2023-09-26,310.9618559252266,311.7019358551928,305.9194290098136,308.01141357421875,308.01141357421875,26297600,308.01141357421875
2023-09-27,308.16929263193225,310.1428392517049,305.593828747816,308.65283203125,308.65283203125,19410100,308.65283203125
2023-09-28,306.8766039400304,311.3072363180732,305.3569948142918,309.4915771484375,309.4915771484375,19683600,309.4915771484375
2023-09-29,313.5472160333315,315.24446731366316,310.81386483371,311.57366943359375,311.57366943359375,24140300,311.57366943359375
2023-10-02,312.09666228896396,317.6324762351651,311.0112056216763,317.54364013671875,317.54364013671875,20570000,317.54364013671875
2023-10-03,316.5864693213822,317.13909008245986,307.09371485170817,309.2449035644531,309.2449035644531,21033500,309.2449035644531
2023-10-04,309.87639563246836,315.80691237012786,309.8467936401809,314.7411804199219,314.7411804199219,20720100,314.7411804199219
2023-10-05,314.86947683543065,315.74771949407113,310.73489445489207,315.1358947753906,315.1358947753906,16965600,315.1358947753906
2023-10-06,312.36306369557445,324.8358921681667,312.1163703803469,322.9314270019531,322.9314270019531,25645500,322.9314270019531
2023-10-09,320.45460260529177,325.9311819206421,318.9053614253998,325.4575500488281,325.4575500488281,19891200,325.4575500488281
2023-10-10,326.58249336445317,326.720656085552,323.3360307858184,324.0465087890625,324.0465087890625,20557100,324.0465087890625
2023-10-11,326.82914557885897,328.41786610195646,324.7865479262028,328.0231628417969,328.0231628417969,20063200,328.0231628417969
2023-10-12,326.197653564225,329.2171774212292,324.37211695571347,326.77984619140625,326.77984619140625,19313100,326.77984619140625
