date,volume_lag_2,rel_price_rank,returns_5d,rel_price_NVDA,returns_20d,rel_strength_20d_NVDA,bb_position,rel_return_volatility,rel_return_GOOGL,volume_ratio,rel_return_IBM,rel_return_META,macd_signal,low_lag_1,close_roll_5_min,low_lag_5,open_lag_5,rel_return_CRM,rel_strength_20d_CRM,rel_price_AAPL,ichimoku_senkou_b,rsi_21,rel_strength_20d_ORCL,volume_lag_5
2023-10-16,18173100.0,0.5714285714285714,0.0070969079171361305,3.0348741021951526,0.011010429004919775,-0.0018749523550770364,0.8632797675723131,0.008003249047647988,0.0011154742710441923,0.9099340694390237,0.008366395732193777,-0.006745308479676471,1.2038998887592591,137.31958707283258,137.9267120361328,136.05557327888786,137.33950053589038,-0.005475167624063193,0.002133391785616917,0.7891521515489041,126.6053382200011,52.97961029447347,0.001978113164046197,16599100.0
2023-10-17,19438700.0,0.5714285714285714,0.01285925843037683,3.1951932931384666,0.015558546748469126,0.00018229085370172757,0.8731374743745939,0.019953389837339887,-0.000898423162599471,0.9094076245875137,-0.004414839201233534,-0.005315374412897089,1.323993917789038,138.66324553499976,137.9267120361328,137.77741833768638,138.85232892033153,-0.0027232022192695826,0.0022067962079416192,0.7989793866937129,126.6053382200011,52.77398702367958,0.0023005871061593354,19554900.0
2023-10-18,17345600.0,0.5714285714285714,-0.017078284604464478,3.286748989535744,0.034846703029579595,0.0016135250297206803,0.6757380595498673,0.012891140127946227,0.00046807332485065967,0.9633501295569591,-0.00963435635443255,0.009568890327333768,1.4046114160352128,137.87596604076654,137.9267120361328,139.1807654476743,139.1907280254641,0.011746775546192856,0.0037022805399679172,0.795169198828536,126.6053382200011,50.58944497663387,0.0036278118775312116,20146300.0
2023-10-19,17424000.0,0.5714285714285714,-0.009337643238994886,3.287070115133936,0.05800874743602091,0.0013718008077771905,0.6109304209082431,0.010315217088051014,-0.0006316396624997944,1.1495720014828295,0.011849452608056477,0.010970416215190015,1.4482979029548553,138.05112675496449,137.9267120361328,138.7926103716341,141.48984173895988,-0.0191923004896567,0.0029051924800046094,0.7951746852329064,126.6053382200011,56.41256818486176,0.0031546097422283648,18173100.0
2023-10-20,18304900.0,0.5714285714285714,-0.013277553844851853,3.2898849324628445,0.04182838744584183,0.0021786279600302326,0.27321846500674324,0.017695553529654573,-0.0005095894113715804,1.28821050870942,-0.00995899403365852,-0.0028187175395749664,1.427699480395154,137.9466460065062,136.0953826904297,137.31958707283258,139.98694580545884,0.005915747804437821,0.0027203284008817715,0.7940342560620788,127.0880570200301,58.09268203587954,0.00520302637164094,19438700.0
2023-10-23,21831200.0,0.5714285714285714,-0.018435574955667722,3.1951955610891956,0.04335325354422781,0.0010692372067760525,0.40463972502685025,0.01634942913274065,0.0018462391101050635,1.0560632274959516,0.014170320432028816,-0.008882667375297082,1.3830429528085066,135.60270590347702,136.0953826904297,138.66324553499976,139.07130123157899,0.016974978721625122,0.003196808263601014,0.8002147769991644,127.0880570200301,59.696687210921766,0.004053387510364543,17345600.0
2023-10-24,24953900.0,0.5714285714285714,-0.006170700308371857,3.195476846239169,0.08242555967844689,0.001734392401929308,0.7244899155485769,0.009063311791234218,-0.0008245952459207118,1.3277335606333345,0.005759985700349635,0.020748259608706743,1.3577274842519205,134.47308264288844,136.0953826904297,137.87596604076654,139.36988202214835,0.005108579938783331,0.003548287334769446,0.8110344194789922,127.27715411972278,61.1688652387256,0.004530212761088043,17424000.0
2023-10-25,20780700.0,0.5714285714285714,-0.09053703186765094,3.0190118972799955,-0.036436984919325344,-0.0010194931191701228,-0.5914486702794854,0.029970371150200917,-0.000895099495971774,2.674138681480316,-0.09083640902443246,-0.05433192693172084,1.1293051207845377,138.09592055519693,126.07286071777344,138.05112675496449,140.08648451213176,-0.060929037050524215,-0.00021526055121206525,0.7432109444171641,127.27715411972278,46.99912422326945,-0.00031198679587001723,18304900.0
2023-10-26,26535200.0,0.5714285714285714,-0.11181475605159341,3.0480341219962823,-0.07278603605522915,-0.00045958168994553183,-0.3952882125677589,0.029665645151579673,0.0010112276613378768,1.4889802184502792,-0.07423005531781546,0.011825723046538283,0.7317160630413339,125.49559308439838,122.85808563232422,137.9466460065062,139.14098617200676,-0.021388880349369366,-0.0018039629190263085,0.7425299753170216,127.27715411972278,41.56499308022473,-0.0009831668286273466,21831200.0
2023-10-27,58796100.0,0.5714285714285714,-0.09755736731326436,3.033955420294586,-0.06408796692444008,0.0002649681735049144,-0.18605255515189698,0.01167727821287746,0.00057558367261068,1.5915096655984255,0.008301292487178813,-0.029385750219440232,0.24663743387989223,121.74336276593957,122.81827545166016,135.60270590347702,137.93665226679693,-0.0019545821131051744,-0.001524302138360212,0.7364206233897412,127.27715411972278,39.40318085150967,-0.000920802376177865,24953900.0
2023-10-30,33907400.0,0.5714285714285714,-0.08810735434018568,3.0420837617789713,-0.06969003626169801,0.0006168499631754088,0.023127286843261766,0.006882238071414373,0.00029935816117121483,1.0184781873434943,0.01827201133195655,-0.0009408800560806174,-0.23111013382127335,120.88741847208745,122.81827545166016,134.47308264288844,135.58779802496835,0.005308210146393266,-0.0022885822760118856,0.7413226998445015,128.69792469178918,43.507878296601454,-0.0011814620909944115,20780700.0
2023-10-31,37367700.0,0.5714285714285714,-0.10576643545707343,3.0595175793240794,-0.06001489861831821,0.00018006138693690268,0.07134409619363496,0.009921712332568272,-0.0005252795218357864,0.8874669669228087,-0.017670910759363445,0.0010143820230263945,-0.685833686005265,123.29600876572896,122.81827545166016,138.09592055519693,138.50399142474643,-0.011407036239029167,-0.0031195458211458636,0.7365935644422782,128.69792469178918,38.812070421392164,-0.0025556050269598617,26535200.0
2023-11-01,24165600.0,0.5714285714285714,0.007105094446336002,3.0012393028524706,-0.0638438515604055,-0.0013203905574318722,0.21619621532562913,0.011319990893085347,-0.0009840151000575226,1.1063218091304505,0.012862145828866689,-0.017001724071729507,-1.0646924663602122,123.34080956999632,122.81827545166016,125.49559308439838,129.15825302346772,0.0027801002783882645,-0.003584144174310333,0.7361437410647302,128.69792469178918,43.5632516669649,-0.0026755295354539466,58796100.0
2023-11-02,21123400.0,0.5714285714285714,0.04163971818120005,2.9428855675305865,-0.054489354726845796,-0.0014824032165477062,0.29534933063547836,0.010234113852231119,-0.00030739673955659796,0.9875764354408753,-0.003155523134878102,0.011059778960154754,-1.3576805881102163,124.33609247029821,122.81827545166016,121.74336276593957,123.883228825173,-0.012680084444774087,-0.004080737743180801,0.7269293468180257,128.69792469178918,40.963569346510965,-0.0021134745726167966,33907400.0
2023-11-03,26536600.0,0.5714285714285714,0.05648297366939836,2.8844696868514053,-0.06026092090915747,-0.0023148452167375544,0.40348650286406623,0.013079387470628059,0.001292790122550569,0.8022252637722619,0.007867115437085515,0.0019226873516215992,-1.5499781834881563,127.50607611059127,124.7093276977539,120.88741847208745,123.44530280374534,0.01699656606070321,-0.0029141348154742954,0.7408878124006221,128.69792469178918,43.62231432306519,-0.00223394358930174,37367700.0
2023-11-06,24091700.0,0.5714285714285714,0.04532812861560087,2.8609423885662366,-0.05770600716065,-0.0035412367868798145,0.48372484420535816,0.005832817062980418,-0.0006235228917232938,0.632954868320177,0.001049562402930082,0.00446995059503541,-1.6484067089895447,128.40182744962854,124.7093276977539,123.29600876572896,123.87327638303094,0.008525169001563637,-0.0027991570756193684,0.736272102618717,128.69792469178918,41.41511439716405,-0.0024240587531689953,24165600.0
2023-11-07,19517900.0,0.5714285714285714,0.056663808253824666,2.8688261273936164,-0.04885068801443582,-0.002715505996749734,0.5665030628691292,0.008180339417222831,0.001698981303041469,0.7926944676162551,0.008166648975585056,-0.002336311792338286,-1.664002213963625,129.3174985999452,126.96862030029297,123.34080956999632,125.67474865303717,-0.01408251601880206,-0.0034777961127810176,0.7310291405660239,128.69792469178918,41.66273308496861,-0.002176666457509957,21123400.0
2023-11-08,15360400.0,0.5714285714285714,0.04460290934441846,2.8490841926538746,-0.05956242312153637,-0.002861708254377904,0.6455915233472761,0.011875067762962606,-0.00014706877380787908,0.6289373431547498,0.01187086491141287,0.003484519597361624,-1.6094165173725998,130.52177849595893,127.97386169433594,124.33609247029821,124.74912943118413,0.008242096667748111,-0.0039709190890321764,0.7314729134379885,128.8895181049132,43.11543252324625,-0.004131184666748911,26536600.0
2023-11-09,19223800.0,0.5714285714285714,0.024187258812707224,2.7929703548004308,-0.061301519675592164,-0.0032084181825628223,0.5887986243141092,0.006593024662941183,0.00035430462695729137,0.7493722576983498,-0.01348954642068545,-0.01418933075514106,-1.53496047780505,131.5369848113588,129.7554168701172,127.50607611059127,128.9492376152502,-0.004877215547783198,-0.0040000657210085225,0.7247573574496374,130.03906861380028,38.14263517013084,-0.004397658381770464,24091700.0
2023-11-10,15093600.0,0.5714285714285714,0.028304195456751557,2.76176444113871,-0.0326163976429239,-0.0047546778862347485,0.7625982974151301,0.0070957416312308,-4.660463394445813e-05,0.8675189226471403,0.001628006520620895,-0.007646469784174936,-1.410828703293816,130.89003925468984,130.83033752441406,128.40182744962854,128.48145214340522,0.0007595255121075617,-0.003617613620921678,0.7210577367171264,130.1137168923264,42.784371201195526,-0.00367914350807802,19517900.0
2023-11-13,17976500.0,0.5714285714285714,0.01666029670529734,2.7369737798927685,-0.04875798663211017,-0.005197971105953247,0.773592199450099,0.007168106686250325,0.0006380159016277087,0.6833566048005157,0.0030406318974559587,-0.004410486818658965,-1.2655209488204993,130.25307476135546,131.06919860839844,129.3174985999452,129.60614003545646,-0.010856698379985374,-0.003886690158717787,0.7250218913602985,132.8358250221596,44.10221286219516,-0.004790037541225645,15360400.0
2023-11-14,20872900.0,0.5714285714285714,0.022885317739186783,2.7157652544863606,-0.03943548117880946,-0.008111355840551216,0.9922126644119844,0.005369353597097416,0.0018111289156097499,0.9199848217117952,-0.0022033124187064157,-0.008234822105507966,-1.0832549079248597,132.14411587486134,131.06919860839844,130.52177849595893,131.35781491857486,-0.0140119157797578,-0.004451125836742198,0.7243846027373221,132.85573367701917,43.94155106572163,-0.005000635526336316,19223800.0
2023-11-15,16409900.0,0.5714285714285714,0.023412945716466016,2.7777780033002966,-0.020821316956718183,-0.008363203943138348,0.9835906523278101,0.012227452216672378,-0.00046927765043203173,0.6563418849739188,-0.007412627434596031,0.01771927904628423,-0.8698271621106428,134.46313395203288,131.06919860839844,131.5369848113588,131.73603894887614,0.014972064917863181,-0.004289861368158682,0.7272544590155142,133.2389232884624,44.539205698024325,-0.0035271748477910645,15093600.0
2023-11-16,22317300.0,0.5714285714285714,0.05323099586937974,2.7912311084786996,-0.0020148353212711134,-0.008122989855065228,1.0723753943329695,0.004894608775872247,-0.0001479972625915149,0.7362839419118529,0.013865471047124878,0.012562807885186045,-0.609239842968067,134.69203786932476,133.010009765625,130.89003925468984,132.73132418834552,0.007759442173304265,-0.0029422742350106333,0.7329980676445924,133.97542781897076,49.32274074461283,-0.002794754955387402,17976500.0
2023-11-17,15840900.0,0.5714285714285714,0.021482810595196522,2.7659866244892757,0.0014626959282093566,-0.008615627446673697,0.900461751515224,0.005573699728237313,-0.0008585666877852782,1.0672263294774764,-0.011578477889241046,-0.01523273169477568,-0.3593090425209271,135.43849854453342,133.010009765625,130.25307476135546,130.90996717024203,-0.011650514328885753,-0.003820587341676812,0.7237732664740751,134.05505546097194,47.69646298421122,-0.005919402185829558,20872900.0
2023-11-20,17615100.0,0.5714285714285714,0.0320262468131034,2.7243834272326595,0.0001449724735740343,-0.007890309519626031,0.9302024185353167,0.00543021267753782,0.0002095460032467411,0.818997473668968,-0.002393012498086433,-0.007558166625491802,-0.11278105247022949,134.84132480668052,134.79156494140625,132.14411587486134,132.73133092292272,-0.01051837231245667,-0.005195254893380901,0.7222516332344545,134.05505546097194,51.371457406917735,-0.005773326485958063,16409900.0
2023-11-21,25565300.0,0.5714285714285714,0.023554569432966854,2.7637048202668195,-0.01070515552350948,-0.007179781921852391,0.9562843616907919,0.004953064291902554,-0.00020894597142628868,0.752584863611824,0.007926091555403803,0.01387024212893051,0.13006175821207872,134.85128386660017,135.73709106445312,134.46313395203288,135.01052905889378,0.00867323228640049,-0.005017022276000044,0.7290015967968924,134.05505546097194,50.845856773320186,-0.006187150096384014,22317300.0
2023-11-22,19569400.0,0.5714285714285714,0.02669018823323621,2.861986620905012,0.10539206282600588,-0.002803392832421925,1.0263857580610534,0.012731305411322754,-0.0009977864002024273,0.8096373908534048,0.0021727612412862918,-0.003283866040427741,0.37979663520168533,137.0558423294347,136.29444885253906,134.69203786932476,135.99585992196248,0.012239581662630616,-0.0013585913403423022,0.7337854588390159,134.05505546097194,49.88022372929167,-0.001809185459072304,15840900.0
2023-11-24,17648100.0,0.5714285714285714,-0.003460597732373394,2.8807806754702483,0.11973436426362238,-0.002945330240780586,0.8185102505088538,0.008008126500049033,0.0001420451786880994,0.43876330631504373,-0.013177464725510624,-0.0033090802558033428,0.5913144411825868,138.34474367861472,136.29444885253906,135.43849854453342,136.31435494103724,-0.015267730211403596,-0.001052533833444014,0.7294617482370656,134.05505546097194,69.19244645461998,-0.0016890227384867562,17615100.0
2023-11-27,17306400.0,0.5714285714285714,0.00810573618371202,2.8494442424041533,0.11871963022572252,-0.0032625793827021025,0.7658591850575147,0.006075427669877879,0.0008184893184801645,0.9341381037410126,-0.003743272935224806,0.009206857835109106,0.7637433270754266,136.82195597377654,137.2698211669922,134.84132480668052,137.1703052739802,-0.0030571842834080654,-0.0011076639419591583,0.7292555921356066,134.05505546097194,77.02554582546007,-0.0015351113633737647,25565300.0
2023-11-28,8828600.0,0.5714285714285714,0.005075413108880822,2.886398758836665,0.10234590240642194,-0.002755929552071534,0.7958773514847549,0.0066771338826816995,-0.0016625747642162736,0.9071574970778097,0.0036147825407255585,-0.008688529645183074,0.9099424750178213,136.89161019120684,137.3992156982422,134.85128386660017,134.86123125772718,0.003550578962067119,-0.001195545501175465,0.7299206068389668,134.05505546097194,77.61249159669826,-0.0018553574513445852,19569400.0
2023-11-29,17886400.0,0.5714285714285714,-0.01601510942432316,2.821352163977039,0.08858716322826132,-0.004174115404951151,0.48216941231570903,0.014921105604892891,9.271606561089829e-05,1.1186290729538617,-0.020897771645075447,0.004014888991909493,0.9947142271229155,136.39396872231362,135.75697326660156,137.0558423294347,137.28973511598127,-0.040157116051229846,-0.0026330494917854996,0.72213734894071,134.05505546097194,69.41302095152076,-0.0016034913236882883,17648100.0
2023-11-30,17046900.0,0.5714285714285714,-0.04356530695570493,2.851196450042616,0.04977655671954939,-0.0026717739316759084,0.12711649371133818,0.04080011936450732,4.193543903618924e-05,1.5781353328798022,-0.03192777414675607,-0.002979934569481646,0.9948963311881496,135.65247251282995,133.28868103027344,138.34474367861472,138.44427834593247,-0.11173491755706122,-0.008358800383557975,0.7068426737391876,134.05505546097194,64.62999232145697,-0.0022820371864698875,17306400.0
2023-12-01,21014700.0,0.5714285714285714,-0.035450665750929145,2.8387261256695546,0.03686429840840977,-0.0018911495359051123,-0.018759739974010734,0.01329123843195727,0.0005752911653826853,1.2792288262064093,-0.017030697056059307,0.002641848759980747,0.9302556518189252,132.16400314461637,132.6915283203125,136.82195597377654,138.8821899210185,-0.036635829505992645,-0.009556587636618902,0.6989292951586286,133.60219946393642,60.345481512375336,-0.0027810926763189134,8828600.0
2023-12-04,29913500.0,0.5714285714285714,-0.05374866942933021,2.8581510931225966,0.001994319851555515,-0.0005314994315900435,-0.24788142111731548,0.012686707453020033,-0.0005350646515503987,1.2565400562489124,-0.023602722105182883,-0.005399702599376166,0.7835411506703805,131.52901988879793,130.01419067382812,136.89161019120684,136.9214827388474,0.015745954822381503,-0.009619118198534988,0.6913704643015484,131.726084304707,53.47810186131708,-0.003345002731292457,17886400.0
2023-12-05,24258400.0,0.5714285714285714,-0.0449429503546539,2.830721391567047,0.007150957121198953,-0.0006079401810470066,0.010394565318893611,0.01309569289882693,0.00016767769385794828,0.9921651086204953,0.011672942627669824,0.018879152611360417,0.619235362297745,128.7899781887193,130.01419067382812,136.39396872231362,136.9811989266767,0.012036950660819112,-0.009443529115572214,0.6862312080115577,131.29811215778093,53.43071471161833,-0.0020552287413136304,17046900.0
2023-12-06,24117100.0,0.5714285714285714,-0.03643701579717762,2.8758436550040294,-0.007326372520990776,3.247919399123608e-05,-0.02081568327476498,0.008129673828224564,0.0001535558175889129,0.8501735750696262,-0.0003737203269087441,-0.004612338781994518,0.435861882283435,129.118435520067,130.01419067382812,135.65247251282995,138.3297936702064,0.0002777538291378612,-0.008725515623175216,0.6851514227330388,131.29811215778093,49.96582933281184,-0.00174272169370967,21014700.0
2023-12-07,19235100.0,0.5714285714285714,0.03382621613889625,2.9583885770978005,0.03894648934666045,0.0018508061529893317,0.7411344009352907,0.019412883770904006,0.0002672865640851452,1.8823696572167001,0.053787067587891535,0.024620835734652013,0.36062313168612126,130.6909648610533,130.01419067382812,132.16400314461637,135.75698571967007,0.05453665654089379,-0.006410787629517934,0.7145026936604215,131.29811215778093,58.54762039879726,0.0017604960297082585,29913500.0
2023-12-08,16360600.0,0.5714285714285714,0.02490239271247985,2.8637842647182388,0.03758828399100267,0.0012133835530458434,0.5598968333760026,0.011201272645885005,0.001094299217601069,1.1127763651486664,-0.02393336817292313,-0.031934979143554254,0.32754334254315215,135.58779680348442,130.01419067382812,131.52901988879793,132.6915283203125,-0.02094956389283842,-0.007214405046770694,0.6999733601532923,131.29811215778093,54.65052506880823,0.0013013187447669993,24258400.0
2023-12-11,38419400.0,0.5714285714285714,0.0311566894858466,2.8763451843121848,0.004773830843722848,0.0020037630062401503,0.36007422066768646,0.014483607397013818,-0.0016042074634093906,1.1756306691977318,-0.02376819653975326,0.008251270008319933,0.29107113092691783,134.93091685154977,130.81039428710938,128.7899781887193,130.67506191191268,-0.019341286823583492,-0.008219445663555248,0.6990723018919567,131.29811215778093,54.09968131014066,-0.0005806976067201542,24117100.0
2023-12-12,22990900.0,0.5714285714285714,0.00944182152323969,2.7920338601541426,0.0,0.0009572551141353358,0.27397946525789574,0.052964774710267844,-0.002092454055000026,1.2450909908411998,-0.01520829099952048,-0.035353205829402934,0.236890054397326,132.26353746286546,130.81039428710938,129.118435520067,129.75541788842193,-0.025124356703830508,-0.008932828579747504,0.6881210456665225,131.29811215778093,49.406766962229355,0.005879125889486919,19235100.0
2023-12-13,24502900.0,0.5714285714285714,0.019326030382174286,2.773841642694177,-0.010780533638226286,0.0010242213498470433,0.34055867543298596,0.009854892346073882,0.002091705132573951,1.181744924999686,0.009087002871088434,0.0009133002109622534,0.1791494633638856,132.203830600175,133.010009765625,130.6909648610533,132.27346550371564,-0.0009232193641026676,-0.008278393758964747,0.6784950484471386,131.29811215778093,50.467269024865736,0.005105777129671734,16360600.0
2023-12-14,26584000.0,0.5714285714285714,-0.03791982137348149,2.742954958459038,-0.023317197385783195,-0.0006596205935051169,0.28523258039322735,0.010046578211510889,-0.0009951652017126111,1.3345050782119432,-0.001408144534122413,-0.001057201301841726,0.1095700375794771,132.3232441723217,132.57208251953125,135.58779680348442,135.95606292142094,-0.005320017386489462,-0.00929299787418238,0.6740847527599031,131.29811215778093,46.748333883265865,0.004890213425949813,38419400.0
2023-12-15,25414500.0,0.5714285714285714,-0.020491830409110623,2.725692076492133,-0.0350396021130559,-0.0012229000659964573,0.3965606892710504,0.011915531153537629,-0.00019739473261282114,2.415976712006397,0.00897879300270732,-0.0004478051796066307,0.04613028168993805,130.44217124193221,132.57208251953125,134.93091685154977,135.02048893776958,-0.012262985570729912,-0.010294119261384089,0.6791747790423048,131.29811215778093,46.26250385193761,0.0030469410448578484,22990900.0
2023-12-18,29619100.0,0.5714285714285714,0.018485596085810352,2.7276904012716523,0.0018256434897903073,-0.0007348056420746207,0.8633989967039241,0.013551082482087718,0.0008971199525937834,1.0598179078454353,0.02188614020486579,-0.003932249865810089,0.04295301827389494,132.00477323948746,132.57208251953125,132.26353746286546,133.18916121077544,0.017422824189105013,-0.00884045233548455,0.7021450320835986,131.29811215778093,47.84349461946521,0.004420757339833359,24502900.0
2023-12-19,58569400.0,0.5714285714285714,0.03337327852513439,2.771966230896174,0.0013052300909892622,0.0008381259618177206,1.0061907372996661,0.009468482739504673,0.00037414820326620024,0.8501125748029941,0.01388416483760413,-0.010022846912957517,0.09206551855879291,133.1393979982521,132.57208251953125,132.203830600175,132.64175883495227,0.0037878690924204594,-0.008125140265240693,0.7030340365034053,131.29811215778093,51.697903202642536,0.0044755023189992915,26584000.0
2023-12-20,25699800.0,0.5714285714285714,0.042472204509989675,2.890270895177586,0.0075025100162866565,0.0021928463368356076,1.1140478316375053,0.013372842299256582,-0.0010713540889584205,1.3351224060437985,0.020642346422180546,0.014378533389056036,0.19593842968229497,136.8020449163266,132.57208251953125,132.3232441723217,133.9107262394662,0.026768566746096956,-0.00722037354225587,0.7186754914223078,131.29811215778093,52.504312682618774,0.00541555560633451,25414500.0
2023-12-21,20661000.0,0.5714285714285714,0.06456460016546495,2.881905313557488,0.012712451302094419,0.00031112061009805906,1.1770405677131823,0.009098692670656687,0.0002875456760813577,0.7201265248957146,0.010762012776023289,0.0015518389882964723,0.36222324562608477,138.75279598350446,133.2090606689453,130.44217124193221,134.134688715562,-0.011574269295930417,-0.008411066090183921,0.7302500735445405,131.29811215778093,54.394705919991324,0.004924708703665082,29619100.0
2023-12-22,33507300.0,0.5714285714285714,0.06634784992283493,2.910107132192277,0.03255670895297569,0.00047680994554587523,1.1164893573984214,0.005674095478937499,-0.0011322076337969555,0.7218891906513151,-0.0019710277144529,0.008464812832095325,0.5726924221223427,139.81080573991832,136.54327392578125,132.00477323948746,132.2933994670953,0.009893341127166444,-0.00715301252325542,0.7390878765581319,131.29811215778093,53.7814866220506,0.005735575807917176,58569400.0
2023-12-26,18101500.0,0.5714285714285714,0.04103793931943911,2.885612897790069,0.034552692264338436,0.0006012854775918231,1.0376574845217656,0.004343736205703199,0.000488753759752214,0.44178453249865673,-0.005898462145232264,-0.0033739769881930837,0.8001050071401444,141.3853218503619,137.44898986816406,133.1393979982521,133.2289700836682,0.0011510042104775353,-0.0069426030985611405,0.7417129116194917,131.29811215778093,56.7646891720423,0.0059314375144889405,25699800.0
