date,target
2024-06-27,293.91375732421875
2024-06-28,294.2379455566406
2024-07-01,292.85260009765625
2024-07-02,290.27838134765625
2024-07-03,294.0678405761719
2024-07-05,306.54150390625
2024-07-08,313.6861877441406
2024-07-09,320.72235107421875
2024-07-10,321.314453125
2024-07-11,323.7815246582031
2024-07-12,324.857177734375
2024-07-15,327.14666748046875
2024-07-16,325.982177734375
2024-07-17,324.3538818359375
2024-07-18,325.77496337890625
2024-07-19,324.13677978515625
2024-07-22,321.9065856933594
2024-07-23,324.8670959472656
2024-07-24,326.26837158203125
2024-07-25,323.76177978515625
2024-07-26,318.89666748046875
2024-07-29,309.61053466796875
2024-07-30,314.4854736328125
2024-07-31,313.8341979980469
2024-08-01,311.7223815917969
2024-08-02,311.6729736328125
2024-08-05,309.82763671875
2024-08-06,315.126953125
