date,open,high,low,close,adj_close,volume,Close
2023-06-08,300.80981793502855,300.80981793502855,296.78443766718874,297.3843688964844,297.3843688964844,1870300,297.3843688964844
2023-06-09,299.126136018789,301.100127102958,296.71672526678043,298.7294006347656,298.7294006347656,2202600,298.7294006347656
2023-06-12,297.8681808919839,301.7581070108046,297.5875869561386,301.40008544921875,301.40008544921875,2642300,301.40008544921875
2023-06-13,305.11582426176864,307.1962414400199,303.24828876636104,304.96099853515625,304.96099853515625,3981900,304.96099853515625
2023-06-14,305.79316392007104,308.0574348795071,303.16118553876277,304.85455322265625,304.85455322265625,2421100,304.85455322265625
2023-06-15,308.8509004914873,314.5599626809663,305.13517157972484,313.2923583984375,313.2923583984375,3288900,313.2923583984375
2023-06-16,315.3727883153865,317.31772183832635,308.7638000817033,309.1992492675781,309.1992492675781,5266300,309.1992492675781
2023-06-20,306.99308596670517,310.2637097377997,304.8158987317449,307.1285400390625,307.1285400390625,3349400,307.1285400390625
2023-06-21,306.24796319137613,307.38979930195035,302.9579975122393,303.064453125,303.064453125,3121400,303.064453125
2023-06-22,288.55951462142576,297.6166277747083,286.4210414653682,297.3069763183594,297.3069763183594,4889000,297.3069763183594
2023-06-23,290.3109418371265,292.8945500676035,288.06604257561287,288.77239990234375,288.77239990234375,4233800,288.77239990234375
2023-06-26,286.99196008260077,291.1237667237417,286.9145619793665,287.7854309082031,287.7854309082031,2826900,287.7854309082031
2023-06-27,287.5048497422354,291.28832118084716,286.52752505632975,291.075439453125,291.075439453125,2054200,291.075439453125
2023-06-28,290.7560701491758,292.3720101465802,288.143434000454,291.9559326171875,291.9559326171875,2061700,291.9559326171875
2023-06-29,291.6462913197659,300.5195509803806,290.3883728517565,298.3520202636719,298.3520202636719,2739400,298.3520202636719
2023-06-30,299.47451846200136,302.5709743895339,298.3520539265206,298.5939636230469,298.5939636230469,2668500,298.5939636230469
2023-07-03,298.03272800964487,301.19689601713253,297.46182470413436,300.9066162109375,300.9066162109375,1172800,300.9066162109375
2023-07-05,296.23294467437705,301.8839514989753,295.15885029331935,299.8712463378906,299.8712463378906,1924800,299.8712463378906
2023-07-06,296.98768380051655,298.4681698353185,294.7911250449025,298.0036926269531,298.0036926269531,1375800,298.0036926269531
2023-07-07,296.8037839172151,301.18718537999405,295.40069620372685,295.86517333984375,295.86517333984375,1902800,295.86517333984375
2023-07-10,295.3330006835574,299.1067857244898,294.2782780394243,298.4681701660156,298.4681701660156,1684500,298.4681701660156
2023-07-11,298.46816151385997,300.74208877915197,295.93292337678764,299.6970520019531,299.6970520019531,1347800,299.6970520019531
2023-07-12,303.3291270445392,305.6016155339478,301.7850013903446,304.82470703125,304.82470703125,1788200,304.82470703125
2023-07-13,305.91246070090807,307.35946571366355,305.21323103381934,306.11639404296875,306.11639404296875,1822700,306.11639404296875
